ISO3,year,D_pend
LAO,2008,0.0
LBN,2008,0.0
LBR,2008,0.0
LBY,2008,0.0
LCA,2008,0.0
LIE,2008,0.0
LKA,2008,0.0
LSO,2008,0.0
LTU,2008,0.0
LUX,2008,0.0
LVA,2008,0.0
MAC,2008,0.0
MAR,2008,0.0
MCO,2008,0.0
MDA,2008,0.0
MDG,2008,0.0
MDV,2008,0.0
MEX,2008,0.0
MHL,2008,0.0
MKD,2008,0.0
MLI,2008,0.0
MLT,2008,0.0
MMR,2008,0.0
MNE,2008,4.999556324492005e-12
MOZ,2008,0.0
MRT,2008,0.0
MSR,2008,0.0
MUS,2008,0.0
MWI,2008,0.0
MYS,2008,0.0
NAM,2008,0.0
NCL,2008,0.0
NER,2008,0.0
NGA,2008,0.18311533888228304
NIC,2008,0.0
NIU,2008,0.0
NLD,2008,0.0
NOR,2008,0.0
NPL,2008,0.0
NRU,2008,0.0
NZL,2008,0.0
OMN,2008,3.000000000001247
PAK,2008,0.0
PAN,2008,1.2256862191861728e-13
PCN,2008,0.0
PER,2008,2.2430373446553844
PHL,2008,8.881784197001252e-15
PNG,2008,0.0
POL,2008,0.0
PRK,2008,0.0
PRT,2008,0.0
PRY,2008,0.0
PSE,2008,0.0
PYF,2008,0.0
QAT,2008,1.7546777546786325
ROU,2008,0.0
RUS,2008,0.0
RWA,2008,0.0
SAU,2008,1.7546777546786325
SDN,2008,0.0
SEN,2008,0.0
SGP,2008,0.0
SLB,2008,0.0
SLE,2008,0.0
SLV,2008,0.0
SMR,2008,0.0
SOM,2008,0.0
SPM,2008,0.0
SRB,2008,2.6840751843337785e-12
STP,2008,0.0
SUR,2008,0.0
SVK,2008,0.0
SVN,2008,0.0
SWE,2008,0.0
SWZ,2008,0.0
SYC,2008,1.0582639714614863
SYR,2008,0.24993701184177386
TCA,2008,0.0
TCD,2008,0.0
TGO,2008,0.0
THA,2008,0.0
TJK,2008,0.0
TKM,2008,0.0
TON,2008,0.0
TTO,2008,0.0
TUN,2008,6.039613253960852e-14
TUR,2008,0.0
TUV,2008,0.0
TWN,2008,0.0
TZA,2008,0.0
UGA,2008,0.0
UKR,2008,0.0
URY,2008,0.0
USA,2008,0.0
UZB,2008,0.0
VCT,2008,0.0
VEN,2008,1.8305335179563373
VNM,2008,0.4920634920640605
VUT,2008,0.0
WLF,2008,0.0
WSM,2008,0.0
XKX,2008,0.0
YEM,2008,0.0
YUG,2008,0.0
ZAF,2008,0.0
ZMB,2008,0.0
ZWE,2008,0.0
ABW,2009,0.0
AFG,2009,0.0
AGO,2009,0.0
AIA,2009,0.0
ALB,2009,4.0678571622265736e-13
AND,2009,0.0
ARE,2009,1.2453222453226145
ARG,2009,0.0
ARM,2009,0.0
ATG,2009,0.0
AUS,2009,0.0
AUT,2009,0.0
AZE,2009,0.0
BDI,2009,0.0
BEL,2009,0.0
BEN,2009,0.0
BFA,2009,0.0
BGD,2009,0.37328954570333917
BGR,2009,0.0
BHR,2009,1.737276988933445e-12
BHS,2009,0.0
BIH,2009,0.0
BLR,2009,0.0
BLZ,2009,8.881784197001252e-16
BMU,2009,0.0
BOL,2009,0.0
BRA,2009,0.0
BRB,2009,0.0
BRN,2009,0.0
BTN,2009,0.0
BWA,2009,0.0
CAF,2009,0.0
CAN,2009,0.0
CHE,2009,0.0
CHL,2009,0.0
CHN,2009,0.0
CIV,2009,0.0
CMR,2009,0.0
COD,2009,0.0
COG,2009,0.0
COK,2009,0.0
COL,2009,1.2256862191861728e-13
COM,2009,0.0
CPV,2009,0.0
CRI,2009,0.0
CUB,2009,0.0
CYM,2009,0.0
CYP,2009,0.0
CZE,2009,0.0
DEU,2009,0.0
DJI,2009,0.0
DMA,2009,0.0
DNK,2009,0.0
DOM,2009,0.0
DZA,2009,0.008867762600720752
ECU,2009,0.004745612261202403
EGY,2009,0.0
ERI,2009,0.0
ESH,2009,0.0
ESP,2009,0.0
EST,2009,0.0
ETH,2009,0.0
FIN,2009,0.0
FJI,2009,0.0
FRA,2009,0.0
FRO,2009,0.0
FSM,2009,0.0
GAB,2009,0.0
GBR,2009,0.0
GEO,2009,0.0
GHA,2009,0.0
GIN,2009,0.0
GMB,2009,0.0
GNB,2009,0.0
GNQ,2009,0.0
GRC,2009,0.0
GRD,2009,0.0
GRL,2009,0.0
GTM,2009,0.0
GUY,2009,0.0
HKG,2009,0.0
HND,2009,0.0
HRV,2009,0.0
HTI,2009,0.0
HUN,2009,0.0
IDN,2009,1.1244338793403585e-12
IND,2009,0.9999999999989999
IRL,2009,0.0
IRN,2009,0.21270973708548024
IRQ,2009,0.0
ISL,2009,0.0
ISR,2009,0.0
ITA,2009,0.0
JAM,2009,0.0
JOR,2009,0.05862523242455797
JPN,2009,0.0
KAZ,2009,0.0
KEN,2009,0.0
KGZ,2009,0.0
KHM,2009,1.0000000000011227
KIR,2009,0.0
KNA,2009,0.0
KOR,2009,0.0
KWT,2009,1.2453222453225523
LAO,2009,0.4920634920644922
LBN,2009,0.0
LBR,2009,0.0
LBY,2009,0.0
LCA,2009,0.0
LIE,2009,0.0
LKA,2009,0.0
LSO,2009,0.0
LTU,2009,0.0
LUX,2009,0.0
LVA,2009,0.0
MAC,2009,0.0
MAR,2009,0.0
MCO,2009,0.0
MDA,2009,0.0
MDG,2009,0.0
MDV,2009,0.0
MEX,2009,0.0
MHL,2009,0.0
MKD,2009,0.0
MLI,2009,0.0
MLT,2009,0.0
MMR,2009,1.0000000000011227
MNE,2009,4.999556324492005e-12
MOZ,2009,0.0
MRT,2009,0.0
MSR,2009,0.0
MUS,2009,0.0
MWI,2009,0.0
MYS,2009,0.0
NAM,2009,0.0
NCL,2009,0.0
NER,2009,0.0
NGA,2009,0.18311533888228304
NIC,2009,0.0
NIU,2009,0.0
NLD,2009,0.0
NOR,2009,0.0
NPL,2009,0.0
NRU,2009,0.0
NZL,2009,0.0
OMN,2009,1.2452261444195756e-12
PAK,2009,0.0
PAN,2009,1.2256862191861728e-13
PCN,2009,0.0
PER,2009,0.0
PHL,2009,1.1244338793403585e-12
PNG,2009,0.0
POL,2009,0.0
PRK,2009,0.0
PRT,2009,0.0
PRY,2009,0.0
PSE,2009,0.0
PYF,2009,0.0
QAT,2009,1.2453222453226145
ROU,2009,0.0
RUS,2009,0.0
RWA,2009,0.0
SAU,2009,1.2453222453226145
SDN,2009,0.0
SEN,2009,0.0
SGP,2009,0.0
SLB,2009,0.0
SLE,2009,0.0
SLV,2009,0.0
SMR,2009,0.0
SOM,2009,0.0
SPM,2009,0.0
SRB,2009,2.936317855528614e-12
STP,2009,0.0
SUR,2009,0.0
SVK,2009,0.0
SVN,2009,0.0
SWE,2009,0.0
SWZ,2009,0.0
SYC,2009,1.0582645870726992e-12
SYR,2009,0.24993701184177386
TCA,2009,0.0
TCD,2009,0.0
TGO,2009,0.0
THA,2009,0.0
TJK,2009,0.0
TKM,2009,0.0
TON,2009,0.0
TTO,2009,0.0
TUN,2009,6.039613253960852e-14
TUR,2009,0.0
TUV,2009,0.0
TWN,2009,0.0
TZA,2009,0.0
UGA,2009,0.0
UKR,2009,0.0
URY,2009,0.0
USA,2009,0.0
UZB,2009,0.0
VCT,2009,0.0
VEN,2009,1.8305335179563373
VNM,2009,4.920508445138694e-13
VUT,2009,0.0
WLF,2009,0.0
WSM,2009,0.0
XKX,2009,0.0
YEM,2009,0.0
YUG,2009,0.0
ZAF,2009,0.0
ZMB,2009,0.0
ZWE,2009,0.0
ABW,2010,0.0
AFG,2010,0.0
AGO,2010,0.0
AIA,2010,0.0
ALB,2010,0.0
AND,2010,0.0
ARE,2010,1.2453222453226145
ARG,2010,0.0
ARM,2010,0.0
ATG,2010,0.0
AUS,2010,0.0
AUT,2010,0.0
AZE,2010,0.0
BDI,2010,0.0
BEL,2010,0.0
BEN,2010,0.0
BFA,2010,0.0
BGD,2010,0.37328954570333917
BGR,2010,0.0
BHR,2010,1.737276988933445e-12
BHS,2010,0.0
BIH,2010,0.0
BLR,2010,0.0
BLZ,2010,0.0
BMU,2010,0.0
BOL,2010,0.0
BRA,2010,0.0
BRB,2010,0.0
BRN,2010,0.0
BTN,2010,0.0
BWA,2010,0.0
CAF,2010,0.0
CAN,2010,0.0
CHE,2010,0.0
CHL,2010,0.0
CHN,2010,0.0
CIV,2010,0.0
CMR,2010,0.0
COD,2010,0.0
COG,2010,0.0
COK,2010,0.0
COL,2010,1.2256862191861728e-13
COM,2010,0.0
CPV,2010,0.0
CRI,2010,0.0
CUB,2010,0.0
CYM,2010,0.0
CYP,2010,0.0
CZE,2010,0.0
DEU,2010,0.0
DJI,2010,0.0
DMA,2010,0.0
DNK,2010,0.0
DOM,2010,0.0
DZA,2010,0.0
ECU,2010,0.0
EGY,2010,0.0
ERI,2010,0.0
ESH,2010,0.0
ESP,2010,0.0
EST,2010,0.0
ETH,2010,0.0
FIN,2010,0.0
FJI,2010,0.0
FRA,2010,0.0
FRO,2010,0.0
FSM,2010,0.0
GAB,2010,0.0
GBR,2010,0.0
GEO,2010,0.0
GHA,2010,0.0
GIN,2010,0.0
GMB,2010,0.0
GNB,2010,0.0
GNQ,2010,0.0
GRC,2010,0.0
GRD,2010,0.0
GRL,2010,0.0
GTM,2010,0.0
GUY,2010,0.0
HKG,2010,2.999999999998
HND,2010,0.0
HRV,2010,0.0
HTI,2010,0.0
HUN,2010,0.0
IDN,2010,0.0
IND,2010,0.0
IRL,2010,0.0
IRN,2010,0.09010437310080588
IRQ,2010,0.0
ISL,2010,0.0
ISR,2010,0.0
ITA,2010,0.0
JAM,2010,0.0
JOR,2010,0.05862523242455797
JPN,2010,0.0
KAZ,2010,0.0
KEN,2010,0.0
KGZ,2010,0.0
KHM,2010,0.0
KIR,2010,0.0
KNA,2010,0.0
KOR,2010,0.0
KWT,2010,1.2453222453225523
LAO,2010,0.0
LBN,2010,0.0
LBR,2010,0.0
LBY,2010,0.0
LCA,2010,0.0
LIE,2010,0.0
LKA,2010,0.0
LSO,2010,0.0
LTU,2010,0.0
LUX,2010,0.0
LVA,2010,0.0
MAC,2010,0.0
MAR,2010,0.0
MCO,2010,0.0
MDA,2010,0.0
MDG,2010,0.0
MDV,2010,0.0
MEX,2010,0.0
MHL,2010,0.0
MKD,2010,0.0
MLI,2010,0.0
MLT,2010,0.0
MMR,2010,0.0
MNE,2010,0.0
MOZ,2010,0.0
MRT,2010,0.0
MSR,2010,0.0
MUS,2010,0.0
MWI,2010,0.0
MYS,2010,0.0
NAM,2010,0.0
NCL,2010,0.0
NER,2010,0.0
NGA,2010,0.18311533888228304
NIC,2010,0.0
NIU,2010,0.0
NLD,2010,0.0
NOR,2010,0.0
NPL,2010,0.0
NRU,2010,0.0
NZL,2010,0.0
OMN,2010,1.2452261444195756e-12
PAK,2010,0.0
PAN,2010,1.2256862191861728e-13
PCN,2010,0.0
PER,2010,0.0
PHL,2010,0.0
PNG,2010,0.0
POL,2010,0.0
PRK,2010,0.0
PRT,2010,0.0
PRY,2010,0.0
PSE,2010,0.0
PYF,2010,0.0
QAT,2010,1.2453222453226145
ROU,2010,0.0
RUS,2010,0.0
RWA,2010,0.0
SAU,2010,1.2453222453226145
SDN,2010,0.0
SEN,2010,0.0
SGP,2010,0.0
SLB,2010,0.0
SLE,2010,0.0
SLV,2010,0.0
SMR,2010,0.0
SOM,2010,0.0
SPM,2010,0.0
SRB,2010,8.775202786637237e-13
STP,2010,0.0
SUR,2010,0.0
SVK,2010,0.0
SVN,2010,0.0
SWE,2010,0.0
SWZ,2010,0.0
SYC,2010,1.0582645870726992e-12
SYR,2010,0.0
TCA,2010,0.0
TCD,2010,0.0
TGO,2010,0.0
THA,2010,0.0
TJK,2010,0.0
TKM,2010,0.0
TON,2010,0.0
TTO,2010,0.0
TUN,2010,0.0
TUR,2010,0.0
TUV,2010,0.0
TWN,2010,0.0
TZA,2010,0.0
UGA,2010,0.0
UKR,2010,1.000088900582341e-12
URY,2010,0.0
USA,2010,0.0
UZB,2010,0.0
VCT,2010,0.0
VEN,2010,1.8305335179563373
VNM,2010,0.0
VUT,2010,0.0
WLF,2010,0.0
WSM,2010,0.0
XKX,2010,0.0
YEM,2010,0.0
YUG,2010,0.0
ZAF,2010,0.0
ZMB,2010,0.0
ZWE,2010,0.0
ABW,2011,0.0
AFG,2011,0.0
AGO,2011,0.0
AIA,2011,0.0
ALB,2011,0.0
AND,2011,0.0
ARE,2011,1.2453222453226145
ARG,2011,0.0
ARM,2011,6.039613253960852e-14
ATG,2011,0.0
AUS,2011,0.0
AUT,2011,0.0
AZE,2011,0.0
BDI,2011,0.0
BEL,2011,0.0
BEN,2011,0.0
BFA,2011,0.0
BGD,2011,0.0
BGR,2011,0.0
BHR,2011,1.737276988933445e-12
BHS,2011,0.0
BIH,2011,0.0
BLR,2011,0.0
BLZ,2011,0.0
BMU,2011,0.0
BOL,2011,0.0
BRA,2011,0.0
BRB,2011,0.0
BRN,2011,0.0
BTN,2011,0.0
BWA,2011,0.0
CAF,2011,0.0
CAN,2011,0.0
CHE,2011,0.0
CHL,2011,0.0
CHN,2011,0.0
CIV,2011,0.0
CMR,2011,0.0
COD,2011,0.0
COG,2011,0.0
COK,2011,0.0
COL,2011,0.0
COM,2011,0.0
CPV,2011,0.0
CRI,2011,0.0
CUB,2011,0.0
CYM,2011,0.0
CYP,2011,0.0
CZE,2011,0.0
DEU,2011,0.0
DJI,2011,0.0
DMA,2011,0.0
DNK,2011,0.0
DOM,2011,0.0
DZA,2011,0.014342162022333405
ECU,2011,0.0
EGY,2011,4.440892098500626e-15
ERI,2011,0.0
ESH,2011,0.0
ESP,2011,0.0
EST,2011,0.0
ETH,2011,0.0
FIN,2011,0.0
FJI,2011,0.0
FRA,2011,0.0
FRO,2011,0.0
FSM,2011,0.0
GAB,2011,0.0
GBR,2011,0.0
GEO,2011,0.0
GHA,2011,0.0
GIN,2011,0.0
GMB,2011,0.0
GNB,2011,0.0
GNQ,2011,0.0
GRC,2011,0.0
GRD,2011,0.0
GRL,2011,0.0
GTM,2011,0.0
GUY,2011,0.0
HKG,2011,2.000000000001
HND,2011,0.0
HRV,2011,2.007283228522283e-13
HTI,2011,0.0
HUN,2011,0.0
IDN,2011,0.0
IND,2011,0.0
IRL,2011,0.0
IRN,2011,0.0
IRQ,2011,0.0
ISL,2011,0.0
ISR,2011,0.0
ITA,2011,0.0
JAM,2011,0.0
JOR,2011,5.861977570020827e-14
JPN,2011,0.0
KAZ,2011,0.0
KEN,2011,0.0
KGZ,2011,1.2256862191861728e-13
KHM,2011,0.0
KIR,2011,0.0
KNA,2011,0.0
KOR,2011,0.0
KWT,2011,1.2453222453225523
LAO,2011,0.0
LBN,2011,0.004563091333944058
LBR,2011,0.0
LBY,2011,0.0
LCA,2011,0.0
LIE,2011,0.0
LKA,2011,0.0
LSO,2011,0.0
LTU,2011,0.0
LUX,2011,0.0
LVA,2011,0.0
MAC,2011,0.0
MAR,2011,0.0
MCO,2011,0.0
MDA,2011,0.0
MDG,2011,0.0
MDV,2011,0.0
MEX,2011,0.0
MHL,2011,0.0
MKD,2011,6.039613253960852e-14
MLI,2011,0.0
MLT,2011,0.0
MMR,2011,0.0
MNE,2011,1.000088900582341e-12
MOZ,2011,0.0
MRT,2011,0.0
MSR,2011,0.0
MUS,2011,1.000088900582341e-12
MWI,2011,0.0
MYS,2011,0.0
NAM,2011,0.0
NCL,2011,0.0
NER,2011,0.0
NGA,2011,0.0
NIC,2011,0.0
NIU,2011,0.0
NLD,2011,0.0
NOR,2011,0.0
NPL,2011,0.0
NRU,2011,0.0
NZL,2011,0.0
OMN,2011,1.2452261444195756e-12
PAK,2011,0.0
PAN,2011,1.2256862191861728e-13
PCN,2011,0.0
PER,2011,0.0
PHL,2011,0.0
PNG,2011,0.0
POL,2011,0.0
PRK,2011,0.0
PRT,2011,0.0
PRY,2011,0.0
