ISO3,year,kaopen,ka_open,P_ka,P_strat,P_manuf,P_total,P_select,P_screen,P_interp
MAR,1986,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1987,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1988,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1989,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1990,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1991,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1992,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1993,-0.17476626,0.41813296,0.58186704,,,,,,
MAR,1994,-0.17476626,0.41813296,0.58186704,,,,,,
MAR,1995,-0.17476626,0.41813296,0.58186704,,,,,,
MAR,1996,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,1997,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,1998,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,1999,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2000,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2001,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2002,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2003,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2004,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2005,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2006,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2007,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2008,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2009,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MAR,2010,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2011,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2012,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2013,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2014,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2015,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2016,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2017,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2018,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2019,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2020,-1.2538762,0.16243199,0.83756804,0.06500000000000002,0.0,0.067,0.06500000000000002,0.0,0.0
MAR,2021,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,2022,-1.2538762,0.16243199,0.83756804,,,,,,
MAR,2023,-1.2538762,0.16243199,0.83756804,,,,,,
MDA,1970,,,,,,,,,
MDA,1971,,,,,,,,,
MDA,1972,,,,,,,,,
MDA,1973,,,,,,,,,
MDA,1974,,,,,,,,,
MDA,1975,,,,,,,,,
MDA,1976,,,,,,,,,
MDA,1977,,,,,,,,,
MDA,1978,,,,,,,,,
MDA,1979,,,,,,,,,
MDA,1980,,,,,,,,,
MDA,1981,,,,,,,,,
MDA,1982,,,,,,,,,
MDA,1983,,,,,,,,,
MDA,1984,,,,,,,,,
MDA,1985,,,,,,,,,
MDA,1986,,,,,,,,,
MDA,1987,,,,,,,,,
MDA,1988,,,,,,,,,
MDA,1989,,,,,,,,,
MDA,1990,,,,,,,,,
MDA,1991,,,,,,,,,
MDA,1992,,,,,,,,,
MDA,1993,,,,,,,,,
MDA,1994,,,,,,,,,
MDA,1995,,,,,,,,,
MDA,1996,-1.0021038,0.22209083,0.77790916,,,,,,
MDA,1997,-1.0021038,0.22209083,0.77790916,,,,,,1.0
MDA,1998,-1.0021038,0.22209083,0.77790916,,,,,,1.0
MDA,1999,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2000,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2001,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2002,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2003,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2004,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2005,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2006,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2007,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2008,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2009,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2010,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2011,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2012,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2013,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2014,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2015,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2016,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2017,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2018,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MDA,2019,-1.2538762,0.16243199,0.83756804,0.08980000000000002,0.05,0.06,0.039800000000000016,0.0,0.0
MDA,2020,-1.2538762,0.16243199,0.83756804,0.08980000000000002,0.05,0.06,0.039800000000000016,0.0,0.0
MDA,2021,-1.2538762,0.16243199,0.83756804,,,,,,
MDA,2022,-1.2538762,0.16243199,0.83756804,,,,,,
MDA,2023,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1970,-1.0021038,0.22209083,0.77790916,,,,,,
MDG,1971,-0.6084897,0.31535983,0.68464017,,,,,,
MDG,1972,-1.9393721,0.0,1.0,,,,,,
MDG,1973,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1974,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1975,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1976,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1977,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1978,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1979,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1980,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1981,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1982,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1983,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1984,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1985,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1986,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1987,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1988,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1989,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1990,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1991,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1992,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1993,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1994,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1995,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1996,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,1997,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,1998,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,1999,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2000,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2001,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2002,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2003,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2004,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2005,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2006,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2007,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2008,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2009,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2010,-0.86026204,0.255701,0.744299,,,,,,
MDG,2011,-0.86026204,0.255701,0.744299,,,,,,
MDG,2012,-0.86026204,0.255701,0.744299,,,,,,
MDG,2013,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2014,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2015,-0.17476626,0.41813296,0.58186704,,,,,,
MDG,2016,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2017,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2018,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2019,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2020,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2021,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2022,-1.2538762,0.16243199,0.83756804,,,,,,
MDG,2023,-1.2538762,0.16243199,0.83756804,,,,,,
MDV,1970,,,,,,,,,
MDV,1971,,,,,,,,,
MDV,1972,,,,,,,,,
MDV,1973,,,,,,,,,
MDV,1974,,,,,,,,,
MDV,1975,,,,,,,,,
MDV,1976,,,,,,,,,
MDV,1977,,,,,,,,,
MDV,1978,,,,,,,,,
MDV,1979,,,,,,,,,
MDV,1980,,,,,,,,,
MDV,1981,,,,,,,,,
MDV,1982,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1983,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1984,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1985,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1986,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1987,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1988,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1989,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1990,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1991,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1992,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1993,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1994,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1995,1.0840957,0.7164272,0.2835728,,,,,,
MDV,1996,2.2808304,1.0,0.0,,,,,,
MDV,1997,2.2808304,1.0,0.0,,,,,,
MDV,1998,2.2808304,1.0,0.0,,,,,,
MDV,1999,2.029058,0.9403412,0.059658825,,,,,,
MDV,2000,1.7772856,0.8806823,0.11931771,,,,,,
MDV,2001,1.5255132,0.82102346,0.17897654,,,,,,
MDV,2002,1.5255132,0.82102346,0.17897654,,,,,,
MDV,2003,1.5255132,0.82102346,0.17897654,,,,,,
MDV,2004,1.7772856,0.8806823,0.11931771,,,,,,
MDV,2005,2.029058,0.9403412,0.059658825,,,,,,
MDV,2006,2.2808304,1.0,0.0,,,,,,
MDV,2007,2.2808304,1.0,0.0,,,,,,
MDV,2008,2.2808304,1.0,0.0,,,,,,
MDV,2009,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2010,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2011,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2012,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2013,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2014,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2015,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2016,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2017,0.51622456,0.58186704,0.41813296,,,,,,
MDV,2018,0.51622456,0.58186704,0.41813296,,,,,,
MDV,2019,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2020,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2021,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2022,1.5953345,0.83756804,0.16243196,,,,,,
MDV,2023,0.39859986,0.5539952,0.4460048,,,,,,
MEX,1970,2.2808304,1.0,0.0,,,,,,
MEX,1971,2.2808304,1.0,0.0,,,,,,
MEX,1972,2.2808304,1.0,0.0,,,,,,
MEX,1973,2.2808304,1.0,0.0,,,,,,
MEX,1974,2.2808304,1.0,0.0,,,,,,
MEX,1975,2.2808304,1.0,0.0,,,,,,
MEX,1976,2.2808304,1.0,0.0,,,,,,
MEX,1977,2.2808304,1.0,0.0,,,,,,
MEX,1978,2.2808304,1.0,0.0,,,,,,
MEX,1979,2.2808304,1.0,0.0,,,,,,
MEX,1980,2.2808304,1.0,0.0,,,,,,
MEX,1981,2.2808304,1.0,0.0,,,,,,
MEX,1982,-0.93228245,0.23863538,0.76136464,,,,,,
MEX,1983,-1.1840549,0.17897654,0.82102346,,,,,,
MEX,1984,-1.4358273,0.11931769,0.8806823,,,,,,
MEX,1985,-1.6875997,0.059658844,0.9403412,,,,,,
MEX,1986,-1.9393721,0.0,1.0,,,,,,
MEX,1987,-0.86026204,0.255701,0.744299,,,,,,
MEX,1988,-0.86026204,0.255701,0.744299,,,,,,
MEX,1989,-0.86026204,0.255701,0.744299,,,,,,
MEX,1990,-0.86026204,0.255701,0.744299,,,,,,
MEX,1991,-0.17476626,0.41813296,0.58186704,,,,,,
MEX,1992,-0.17476626,0.41813296,0.58186704,,,,,,
MEX,1993,1.0219685,0.7017058,0.2982942,,,,,,
MEX,1994,1.0219685,0.7017058,0.2982942,,,,,,
MEX,1995,1.0219685,0.7017058,0.2982942,,,,,,
MEX,1996,1.0219685,0.7017058,0.2982942,,,,,,
MEX,1997,1.0219685,0.7017058,0.2982942,0.4726,0.14,0.287,0.3326,0.105,0.0
MEX,1998,1.0219685,0.7017058,0.2982942,0.4619666666666667,0.13383333333333333,0.27999999999999997,0.32813333333333333,0.10416666666666666,1.0
MEX,1999,1.0219685,0.7017058,0.2982942,0.45133333333333336,0.12766666666666668,0.27299999999999996,0.32366666666666666,0.10333333333333333,1.0
MEX,2000,1.0219685,0.7017058,0.2982942,0.4407,0.1215,0.266,0.31920000000000004,0.10250000000000001,1.0
MEX,2001,1.0219685,0.7017058,0.2982942,0.43006666666666665,0.11533333333333333,0.259,0.31473333333333336,0.10166666666666667,1.0
MEX,2002,-0.05714153,0.4460048,0.5539952,0.4194333333333333,0.10916666666666666,0.252,0.3102666666666667,0.10083333333333333,1.0
MEX,2003,-0.05714153,0.4460048,0.5539952,0.4088,0.103,0.245,0.3058,0.1,0.0
MEX,2004,1.0219685,0.7017058,0.2982942,0.3908,0.103,0.23366666666666666,0.2878,0.1,1.0
MEX,2005,1.0219685,0.7017058,0.2982942,0.3728,0.103,0.22233333333333333,0.26980000000000004,0.1,1.0
MEX,2006,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,0.0
MEX,2007,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,1.0
MEX,2008,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,1.0
MEX,2009,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,1.0
MEX,2010,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,0.0
MEX,2011,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,0.0
MEX,2012,1.0219685,0.7017058,0.2982942,0.3548,0.103,0.211,0.2518,0.1,0.0
MEX,2013,1.0219685,0.7017058,0.2982942,0.2772,0.103,0.193,0.17420000000000002,0.1,0.0
MEX,2014,1.0219685,0.7017058,0.2982942,0.2772,0.103,0.193,0.17420000000000002,0.1,0.0
MEX,2015,1.0219685,0.7017058,0.2982942,0.2772,0.103,0.193,0.17420000000000002,0.1,0.0
MEX,2016,1.0219685,0.7017058,0.2982942,0.2772,0.103,0.189,0.17420000000000002,0.1,0.0
MEX,2017,1.0219685,0.7017058,0.2982942,0.27380000000000004,0.103,0.188,0.17080000000000006,0.1,0.0
MEX,2018,1.0219685,0.7017058,0.2982942,0.27380000000000004,0.103,0.188,0.17080000000000006,0.1,0.0
MEX,2019,1.0219685,0.7017058,0.2982942,0.27380000000000004,0.103,0.188,0.17080000000000006,0.1,0.0
MEX,2020,1.0219685,0.7017058,0.2982942,0.27380000000000004,0.103,0.188,0.17080000000000006,0.1,0.0
MEX,2021,1.0219685,0.7017058,0.2982942,,,,,,
MEX,2022,1.0219685,0.7017058,0.2982942,,,,,,
MEX,2023,1.0219685,0.7017058,0.2982942,,,,,,
MHL,1970,,,,,,,,,
MHL,1971,,,,,,,,,
MHL,1972,,,,,,,,,
MHL,1973,,,,,,,,,
MHL,1974,,,,,,,,,
MHL,1975,,,,,,,,,
MHL,1976,,,,,,,,,
MHL,1977,,,,,,,,,
MHL,1978,,,,,,,,,
MHL,1979,,,,,,,,,
MHL,1980,,,,,,,,,
MHL,1981,,,,,,,,,
MHL,1982,,,,,,,,,
MHL,1983,,,,,,,,,
MHL,1984,,,,,,,,,
MHL,1985,,,,,,,,,
MHL,1986,,,,,,,,,
MHL,1987,,,,,,,,,
MHL,1988,,,,,,,,,
MHL,1989,,,,,,,,,
MHL,1990,,,,,,,,,
MHL,1991,,,,,,,,,
MHL,1992,,,,,,,,,
MHL,1993,,,,,,,,,
MHL,1994,,,,,,,,,
MHL,1995,,,,,,,,,
MHL,1996,0.949948,0.68464017,0.31535983,,,,,,
MHL,1997,1.7772856,0.8806823,0.11931771,,,,,,
MHL,1998,1.5255132,0.82102346,0.17897654,,,,,,
MHL,1999,1.2737408,0.76136464,0.23863536,,,,,,
MHL,2000,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2001,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2002,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2003,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2004,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2005,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2006,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2007,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2008,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2009,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2010,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2011,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2012,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2013,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2014,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2015,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2016,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2017,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2018,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2019,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2020,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2021,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2022,1.0219685,0.7017058,0.2982942,,,,,,
MHL,2023,1.0219685,0.7017058,0.2982942,,,,,,
MKD,1970,,,,,,,,,
MKD,1971,,,,,,,,,
MKD,1972,,,,,,,,,
MKD,1973,,,,,,,,,
MKD,1974,,,,,,,,,
MKD,1975,,,,,,,,,
MKD,1976,,,,,,,,,
MKD,1977,,,,,,,,,
MKD,1978,,,,,,,,,
MKD,1979,,,,,,,,,
MKD,1980,,,,,,,,,
MKD,1981,,,,,,,,,
MKD,1982,,,,,,,,,
MKD,1983,,,,,,,,,
MKD,1984,,,,,,,,,
MKD,1985,,,,,,,,,
MKD,1986,,,,,,,,,
MKD,1987,,,,,,,,,
MKD,1988,,,,,,,,,
MKD,1989,,,,,,,,,
MKD,1990,,,,,,,,,
MKD,1991,,,,,,,,,
MKD,1992,,,,,,,,,
MKD,1993,,,,,,,,,
MKD,1994,,,,,,,,,
MKD,1995,,,,,,,,,
MKD,1996,,,,,,,,,
MKD,1997,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MKD,1998,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MKD,1999,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MKD,2000,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MKD,2001,-1.2538762,0.16243199,0.83756804,,,,,,1.0
MKD,2002,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2003,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2004,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2005,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2006,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2007,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2008,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2009,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2010,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2011,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2012,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2013,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2014,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2015,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2016,-0.05714153,0.4460048,0.5539952,,,,,,1.0
MKD,2017,-0.05714153,0.4460048,0.5539952,0.014000000000000002,0.014,0.026,1.734723475976807e-18,0.0,0.0
MKD,2018,-0.05714153,0.4460048,0.5539952,0.014000000000000002,0.014,0.026,1.734723475976807e-18,0.0,0.0
MKD,2019,-0.05714153,0.4460048,0.5539952,0.014000000000000002,0.014,0.026,1.734723475976807e-18,0.0,0.0
MKD,2020,-0.05714153,0.4460048,0.5539952,0.014000000000000002,0.014,0.026,1.734723475976807e-18,0.0,0.0
MKD,2021,-0.05714153,0.4460048,0.5539952,,,,,,
MKD,2022,-0.05714153,0.4460048,0.5539952,,,,,,
MKD,2023,-0.05714153,0.4460048,0.5539952,,,,,,
MLI,1970,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,1971,-0.86026204,0.255701,0.744299,,,,,,
MLI,1972,-0.86026204,0.255701,0.744299,,,,,,
MLI,1973,-0.86026204,0.255701,0.744299,,,,,,
MLI,1974,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1975,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1976,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1977,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1978,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1979,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1980,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1981,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1982,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1983,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1984,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1985,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1986,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1987,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1988,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1989,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1990,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1991,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1992,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1993,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1994,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1995,-0.17476626,0.41813296,0.58186704,,,,,,
MLI,1996,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,1997,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,1998,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,1999,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2000,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2001,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2002,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2003,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2004,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2005,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2006,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2007,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2008,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2009,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2010,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2011,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2012,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2013,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2014,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2015,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2016,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2017,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2018,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2019,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2020,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2021,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2022,-1.2538762,0.16243199,0.83756804,,,,,,
MLI,2023,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1970,,,,,,,,,
MLT,1971,,,,,,,,,
MLT,1972,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1973,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1974,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1975,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1976,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1977,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1978,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1979,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1980,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1981,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1982,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1983,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1984,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1985,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1986,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1987,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1988,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1989,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1990,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1991,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1992,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1993,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1994,-0.17476626,0.41813296,0.58186704,,,,,,
MLT,1995,-0.86026204,0.255701,0.744299,,,,,,
MLT,1996,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1997,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1998,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,1999,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,2000,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,2001,-1.2538762,0.16243199,0.83756804,,,,,,
MLT,2002,-1.2538762,0.16243199,0.83756804,,,,,,
