ISO3,year,rta,eia
BOL,1988,2,0
BOL,1989,3,0
BOL,1990,3,0
BOL,1991,3,0
BOL,1992,3,0
BOL,1993,3,0
BOL,1994,3,0
BOL,1995,3,0
BOL,1996,3,0
BOL,1997,3,0
BOL,1998,3,0
BOL,1999,3,0
BOL,2000,3,0
BOL,2001,3,0
BOL,2002,3,0
BOL,2003,3,0
BOL,2004,3,0
BOL,2005,3,0
BOL,2006,3,0
BOL,2007,3,0
BOL,2008,3,0
BOL,2009,3,0
BOL,2010,4,0
BOL,2011,4,0
BOL,2012,4,0
BOL,2013,4,0
BOL,2014,4,0
BOL,2015,4,0
BOL,2016,4,0
BOL,2017,4,0
BOL,2018,4,0
BOL,2019,4,0
BOL,2020,4,0
BOL,2021,4,0
BOL,2022,4,0
BOL,2023,4,0
BRA,1961,1,0
BRA,1962,1,0
BRA,1963,1,0
BRA,1964,1,0
BRA,1965,1,0
BRA,1966,1,0
BRA,1967,1,0
BRA,1968,1,0
BRA,1969,1,0
BRA,1970,1,0
BRA,1971,1,0
BRA,1972,1,0
BRA,1973,2,0
BRA,1974,2,0
BRA,1975,2,0
BRA,1976,2,0
BRA,1977,2,0
BRA,1978,2,0
BRA,1979,2,0
BRA,1980,1,0
BRA,1981,2,0
BRA,1982,2,0
BRA,1983,2,0
BRA,1984,2,0
BRA,1985,2,0
BRA,1986,2,0
BRA,1987,2,0
BRA,1988,2,0
BRA,1989,2,0
BRA,1990,2,0
BRA,1991,4,0
BRA,1992,4,0
BRA,1993,4,0
BRA,1994,4,0
BRA,1995,4,0
BRA,1996,4,0
BRA,1997,4,0
BRA,1998,4,0
BRA,1999,4,0
BRA,2000,4,0
BRA,2001,4,0
BRA,2002,4,0
BRA,2003,5,0
BRA,2004,5,0
BRA,2005,6,1
BRA,2006,5,1
BRA,2007,5,1
BRA,2008,5,1
BRA,2009,7,1
BRA,2010,7,1
BRA,2011,7,1
BRA,2012,7,1
BRA,2013,7,1
BRA,2014,7,1
BRA,2015,7,1
BRA,2016,10,2
BRA,2017,12,2
BRA,2018,12,2
BRA,2019,12,2
BRA,2020,12,2
BRA,2021,12,2
BRA,2022,12,2
BRA,2023,12,2
BRB,1968,1,0
BRB,1969,1,0
BRB,1970,1,0
BRB,1971,1,0
BRB,1972,1,0
BRB,1973,2,0
BRB,1974,1,0
BRB,1975,1,0
BRB,1976,1,0
BRB,1977,1,0
BRB,1978,1,0
BRB,1979,1,0
BRB,1980,1,0
BRB,1981,1,0
BRB,1982,1,0
BRB,1983,1,0
BRB,1984,1,0
BRB,1985,1,0
BRB,1986,1,0
BRB,1987,1,0
BRB,1988,1,0
BRB,1989,1,0
BRB,1990,1,0
BRB,1991,1,0
BRB,1992,1,0
BRB,1993,1,0
BRB,1994,1,0
BRB,1995,1,0
BRB,1996,1,0
BRB,1997,1,0
BRB,1998,1,0
BRB,1999,1,0
BRB,2000,1,0
BRB,2001,1,0
BRB,2002,1,1
BRB,2003,1,1
BRB,2004,1,1
BRB,2005,1,1
BRB,2006,1,1
BRB,2007,1,1
BRB,2008,2,2
BRB,2009,2,2
BRB,2010,2,2
BRB,2011,2,2
BRB,2012,2,2
BRB,2013,2,2
BRB,2014,2,2
BRB,2015,2,2
BRB,2016,2,2
BRB,2017,2,2
BRB,2018,2,2
BRB,2019,2,2
BRB,2020,2,2
BRB,2021,3,3
BRB,2022,3,3
BRB,2023,3,3
BRN,1992,1,0
BRN,1993,1,0
BRN,1994,1,0
BRN,1995,1,0
BRN,1996,1,0
BRN,1997,1,0
BRN,1998,2,1
BRN,1999,2,1
BRN,2000,2,1
BRN,2001,2,1
BRN,2002,2,1
BRN,2003,2,1
BRN,2004,2,1
BRN,2005,3,1
BRN,2006,4,2
BRN,2007,4,3
BRN,2008,6,4
BRN,2009,7,4
BRN,2010,11,6
BRN,2011,7,5
BRN,2012,7,5
BRN,2013,7,5
BRN,2014,7,5
BRN,2015,7,6
BRN,2016,7,6
BRN,2017,7,6
BRN,2018,7,6
BRN,2019,7,6
BRN,2020,9,7
BRN,2021,10,8
BRN,2022,10,8
BRN,2023,10,8
BTN,1995,1,0
BTN,1996,1,0
BTN,1997,1,0
BTN,1998,1,0
BTN,1999,1,0
BTN,2000,1,0
BTN,2001,1,0
BTN,2002,1,0
BTN,2003,1,0
BTN,2004,1,0
BTN,2005,1,0
BTN,2006,3,0
BTN,2007,3,0
BTN,2008,3,0
BTN,2009,3,0
BTN,2010,3,0
BTN,2011,3,0
BTN,2012,3,0
BTN,2013,3,0
BTN,2014,3,0
BTN,2015,3,0
BTN,2016,3,0
BTN,2017,3,0
BTN,2018,3,0
BTN,2019,3,0
BTN,2020,3,0
BTN,2021,3,0
BTN,2022,3,0
BTN,2023,3,0
BWA,2000,1,0
BWA,2001,1,0
BWA,2002,1,0
BWA,2003,1,0
BWA,2004,2,0
BWA,2005,2,0
BWA,2006,2,0
BWA,2007,2,0
BWA,2008,3,0
BWA,2009,3,0
BWA,2010,3,0
BWA,2011,3,0
BWA,2012,3,0
BWA,2013,3,0
BWA,2014,3,0
BWA,2015,3,0
BWA,2016,5,0
BWA,2017,5,0
BWA,2018,5,0
BWA,2019,5,0
BWA,2020,5,0
BWA,2021,6,0
BWA,2022,6,0
BWA,2023,6,0
CAF,1962,1,0
CAF,1963,1,0
CAF,1964,1,0
CAF,1999,1,0
CAF,2000,1,0
CAF,2001,1,0
CAF,2002,1,0
CAF,2003,1,0
CAF,2004,1,0
CAF,2005,1,0
CAF,2006,1,0
CAF,2007,1,0
CAF,2008,1,0
CAF,2009,1,0
CAF,2010,1,0
CAF,2011,1,0
CAF,2012,1,0
CAF,2013,1,0
CAF,2014,1,0
CAF,2015,1,0
CAF,2016,1,0
CAF,2017,1,0
CAF,2018,1,0
CAF,2019,1,0
CAF,2020,1,0
CAF,2021,1,0
CAF,2022,1,0
CAF,2023,1,0
CAN,1989,1,0
CAN,1990,1,0
CAN,1991,1,0
CAN,1992,1,0
CAN,1993,1,0
CAN,1994,1,1
CAN,1995,1,1
CAN,1996,1,1
CAN,1997,3,2
CAN,1998,3,2
CAN,1999,3,2
CAN,2000,3,2
CAN,2001,3,2
CAN,2002,4,2
CAN,2003,4,2
CAN,2004,4,2
CAN,2005,4,2
CAN,2006,4,2
CAN,2007,4,2
CAN,2008,4,2
CAN,2009,6,3
CAN,2010,6,3
CAN,2011,7,4
CAN,2012,8,4
CAN,2013,9,5
CAN,2014,10,6
CAN,2015,11,7
CAN,2016,11,7
CAN,2017,13,8
CAN,2018,13,8
CAN,2019,14,9
CAN,2020,15,10
CAN,2021,15,10
CAN,2022,15,10
CAN,2023,15,10
CHE,1960,1,0
CHE,1961,2,0
CHE,1962,2,0
CHE,1963,2,0
CHE,1964,2,0
CHE,1965,2,0
CHE,1966,2,0
CHE,1967,2,0
CHE,1968,2,0
CHE,1969,2,0
CHE,1970,2,0
CHE,1971,2,0
CHE,1972,2,0
CHE,1973,3,0
CHE,1974,3,0
CHE,1975,3,0
CHE,1976,3,0
CHE,1977,3,0
CHE,1978,3,0
CHE,1979,3,0
CHE,1980,4,0
CHE,1981,4,0
CHE,1982,4,0
CHE,1983,4,0
CHE,1984,4,0
CHE,1985,4,0
CHE,1986,3,0
CHE,1987,2,0
CHE,1988,2,0
CHE,1989,2,0
CHE,1990,2,0
CHE,1991,2,0
CHE,1992,5,0
CHE,1993,13,0
CHE,1994,13,0
CHE,1995,15,0
CHE,1996,18,0
CHE,1997,16,0
CHE,1998,16,0
CHE,1999,18,0
CHE,2000,18,0
CHE,2001,19,1
CHE,2002,23,2
CHE,2003,25,3
CHE,2004,26,4
CHE,2005,19,4
CHE,2006,20,5
CHE,2007,20,5
CHE,2008,21,5
CHE,2009,23,6
CHE,2010,25,6
CHE,2011,27,7
CHE,2012,30,9
CHE,2013,30,9
CHE,2014,31,11
CHE,2015,32,11
CHE,2016,32,11
CHE,2017,33,12
CHE,2018,34,13
CHE,2019,34,13
CHE,2020,35,14
CHE,2021,37,16
CHE,2022,36,16
CHE,2023,36,16
CHL,1961,1,0
CHL,1962,1,0
CHL,1963,1,0
CHL,1964,1,0
CHL,1965,1,0
CHL,1966,1,0
CHL,1967,1,0
CHL,1968,1,0
CHL,1969,1,0
CHL,1970,1,0
CHL,1971,1,0
CHL,1972,1,0
CHL,1973,2,0
CHL,1974,2,0
CHL,1975,2,0
CHL,1976,2,0
CHL,1977,2,0
CHL,1978,2,0
CHL,1979,2,0
CHL,1980,1,0
CHL,1981,2,0
CHL,1982,2,0
CHL,1983,2,0
CHL,1984,2,0
CHL,1985,2,0
CHL,1986,2,0
CHL,1987,2,0
CHL,1988,2,0
CHL,1989,3,0
CHL,1990,3,0
CHL,1991,3,0
CHL,1992,3,0
CHL,1993,3,0
CHL,1994,3,0
CHL,1995,3,0
CHL,1996,3,0
CHL,1997,4,1
CHL,1998,4,1
CHL,1999,5,2
CHL,2000,5,2
CHL,2001,5,2
CHL,2002,7,4
CHL,2003,8,4
CHL,2004,11,7
CHL,2005,11,8
CHL,2006,13,9
CHL,2007,15,10
CHL,2008,17,12
CHL,2009,20,15
CHL,2010,21,17
CHL,2011,22,17
CHL,2012,24,18
CHL,2013,24,18
CHL,2014,26,19
CHL,2015,27,20
CHL,2016,28,21
CHL,2017,29,21
CHL,2018,29,21
CHL,2019,30,21
CHL,2020,30,21
CHL,2021,31,22
CHL,2022,31,22
CHL,2023,31,22
CHN,2002,1,0
CHN,2003,3,2
CHN,2004,3,2
CHN,2005,4,2
CHN,2006,5,2
CHN,2007,6,3
CHN,2008,7,4
CHN,2009,8,6
CHN,2010,10,9
CHN,2011,10,9
CHN,2012,10,9
CHN,2013,10,10
CHN,2014,12,12
CHN,2015,14,14
CHN,2016,14,14
CHN,2017,14,14
CHN,2018,15,15
CHN,2019,15,15
CHN,2020,15,15
CHN,2021,16,16
CHN,2022,17,17
CHN,2023,17,17
CIV,1975,1,0
CIV,1976,1,0
CIV,1977,1,0
CIV,1978,1,0
CIV,1979,1,0
CIV,1980,1,0
CIV,1981,1,0
CIV,1982,1,0
CIV,1983,1,0
CIV,1984,1,0
CIV,1985,1,0
CIV,1986,1,0
CIV,1987,1,0
CIV,1988,1,0
CIV,1989,1,0
CIV,1990,1,0
CIV,1991,1,0
CIV,1992,1,0
CIV,1993,1,0
CIV,1994,2,0
CIV,1995,2,0
CIV,1996,2,0
CIV,1997,2,0
CIV,1998,2,0
CIV,1999,2,0
CIV,2000,2,0
CIV,2001,2,0
CIV,2002,2,0
CIV,2003,2,0
CIV,2004,2,0
CIV,2005,2,0
CIV,2006,2,0
CIV,2007,2,0
CIV,2008,2,0
CIV,2009,2,0
CIV,2010,2,0
CIV,2011,2,0
CIV,2012,2,0
CIV,2013,2,0
CIV,2014,2,0
CIV,2015,2,0
CIV,2016,3,0
CIV,2017,3,0
CIV,2018,3,0
CIV,2019,3,0
CIV,2020,3,0
CIV,2021,4,0
CIV,2022,4,0
CIV,2023,4,0
CMR,1962,1,0
CMR,1963,1,0
CMR,1964,1,0
CMR,1992,1,0
CMR,1993,1,0
CMR,1994,1,0
CMR,1995,1,0
CMR,1996,1,0
CMR,1997,1,0
CMR,1998,1,0
CMR,1999,2,0
CMR,2000,2,0
CMR,2001,2,0
CMR,2002,2,0
CMR,2003,2,0
CMR,2004,2,0
CMR,2005,2,0
CMR,2006,2,0
CMR,2007,2,0
CMR,2008,2,0
CMR,2009,2,0
CMR,2010,2,0
CMR,2011,2,0
CMR,2012,2,0
CMR,2013,2,0
CMR,2014,3,0
CMR,2015,3,0
CMR,2016,3,0
CMR,2017,3,0
CMR,2018,3,0
CMR,2019,3,0
CMR,2020,3,0
CMR,2021,4,0
CMR,2022,4,0
CMR,2023,4,0
COD,1994,1,0
COD,1995,1,0
COD,1996,1,0
COD,1997,1,0
COD,1998,1,0
COD,1999,1,0
COD,2000,1,0
COD,2001,1,0
COD,2002,1,0
COD,2003,1,0
COD,2004,1,0
COD,2005,1,0
COD,2006,1,0
COD,2007,1,0
COD,2008,1,0
COD,2009,1,0
COD,2010,1,0
COD,2011,1,0
COD,2012,1,0
COD,2013,1,0
COD,2014,1,0
COD,2015,1,0
COD,2016,1,0
COD,2017,1,0
COD,2018,1,0
COD,2019,1,0
COD,2020,1,0
COD,2021,1,0
COD,2022,1,0
COD,2023,1,0
COG,1962,1,0
COG,1963,1,0
COG,1964,1,0
COG,1999,1,0
COG,2000,1,0
COG,2001,1,0
COG,2002,1,0
COG,2003,1,0
COG,2004,1,0
COG,2005,1,0
COG,2006,1,0
COG,2007,1,0
COG,2008,1,0
COG,2009,1,0
COG,2010,1,0
COG,2011,1,0
COG,2012,1,0
COG,2013,1,0
COG,2014,1,0
COG,2015,1,0
COG,2016,1,0
COG,2017,1,0
COG,2018,1,0
COG,2019,1,0
COG,2020,1,0
COG,2021,1,0
COG,2022,1,0
COG,2023,1,0
COK,1981,1,0
COK,1982,1,0
COK,1983,1,0
COK,1984,1,0
COK,1985,1,0
COK,1986,1,0
COK,1987,1,0
COK,1988,1,0
COK,1989,1,0
COK,1990,1,0
COK,1991,1,0
COK,1992,1,0
COK,1993,1,0
COK,1994,1,0
COK,1995,1,0
COK,1996,1,0
COK,1997,1,0
COK,1998,1,0
COK,1999,1,0
COK,2000,1,0
COK,2001,1,0
COK,2002,1,0
COK,2003,2,0
COK,2004,2,0
COK,2005,2,0
COK,2006,2,0
COK,2007,2,0
COK,2008,2,0
COK,2009,2,0
COK,2010,2,0
COK,2011,2,0
COK,2012,2,0
COK,2013,2,0
COK,2014,2,0
COK,2015,2,0
COK,2016,2,0
COK,2017,2,0
COK,2018,2,0
COK,2019,2,0
COK,2020,2,0
COK,2021,3,1
COK,2022,3,1
COK,2023,3,1
COL,1981,1,0
COL,1982,1,0
COL,1983,1,0
COL,1984,1,0
COL,1985,1,0
COL,1986,1,0
COL,1987,1,0
COL,1988,2,0
COL,1989,2,0
COL,1990,2,0
COL,1991,2,0
COL,1992,2,0
COL,1993,2,0
COL,1994,2,0
COL,1995,3,1
COL,1996,3,1
COL,1997,4,1
COL,1998,4,1
COL,1999,4,1
COL,2000,4,1
COL,2001,4,1
COL,2002,4,1
COL,2003,4,1
COL,2004,4,1
COL,2005,4,1
COL,2006,4,1
COL,2007,4,1
COL,2008,4,1
COL,2009,7,4
COL,2010,7,4
COL,2011,9,6
COL,2012,10,7
COL,2013,11,8
COL,2014,11,8
COL,2015,11,8
COL,2016,14,11
COL,2017,14,11
COL,2018,14,11
COL,2019,14,11
COL,2020,15,12
COL,2021,16,13
COL,2022,16,13
COL,2023,16,13
COM,1964,1,0
COM,1965,1,0
COM,1966,1,0
COM,1967,1,0
COM,1968,1,0
COM,1969,1,0
COM,1970,1,0
COM,1994,1,0
COM,1995,1,0
COM,1996,1,0
COM,1997,1,0
COM,1998,1,0
COM,1999,1,0
COM,2000,1,0
COM,2001,1,0
COM,2002,1,0
COM,2003,1,0
COM,2004,1,0
COM,2005,1,0
COM,2006,1,0
COM,2007,1,0
COM,2008,1,0
COM,2009,1,0
COM,2010,1,0
COM,2011,1,0
COM,2012,1,0
COM,2013,1,0
COM,2014,1,0
COM,2015,1,0
COM,2016,1,0
COM,2017,1,0
COM,2018,2,0
COM,2019,3,0
COM,2020,3,0
COM,2021,3,0
COM,2022,3,0
COM,2023,3,0
CPV,1976,1,0
CPV,1977,1,0
CPV,1978,1,0
CPV,1979,1,0
CPV,1980,1,0
CPV,1981,1,0
CPV,1982,1,0
CPV,1983,1,0
CPV,1984,1,0
CPV,1985,1,0
CPV,1986,1,0
CPV,1987,1,0
CPV,1988,1,0
CPV,1989,1,0
CPV,1990,1,0
CPV,1991,1,0
CPV,1992,1,0
CPV,1993,1,0
CPV,1994,1,0
CPV,1995,1,0
CPV,1996,1,0
CPV,1997,1,0
CPV,1998,1,0
CPV,1999,1,0
CPV,2000,1,0
CPV,2001,1,0
CPV,2002,1,0
CPV,2003,1,0
CPV,2004,1,0
CPV,2005,1,0
CPV,2006,1,0
CPV,2007,1,0
CPV,2008,1,0
CPV,2009,1,0
CPV,2010,1,0
CPV,2011,1,0
CPV,2012,1,0
CPV,2013,1,0
CPV,2014,1,0
CPV,2015,1,0
CPV,2016,1,0
CPV,2017,1,0
CPV,2018,1,0
CPV,2019,1,0
CPV,2020,1,0
CPV,2021,1,0
CPV,2022,1,0
CPV,2023,1,0
CRI,1959,1,0
CRI,1960,1,0
CRI,1961,1,0
CRI,1963,1,0
CRI,1964,1,0
CRI,1965,1,0
CRI,1966,1,0
CRI,1967,1,0
CRI,1968,1,0
CRI,1969,1,0
CRI,1970,1,0
CRI,1971,1,0
CRI,1972,1,0
CRI,1973,1,0
CRI,1974,1,0
CRI,1975,1,0
CRI,1976,1,0
CRI,1977,1,0
CRI,1978,1,0
CRI,1979,1,0
CRI,1980,1,0
CRI,1981,1,0
CRI,1982,1,0
CRI,1983,1,0
CRI,1984,1,0
CRI,1985,1,0
CRI,1986,1,0
CRI,1987,1,0
CRI,1988,1,0
CRI,1989,1,0
CRI,1990,1,0
CRI,1991,1,0
CRI,1992,1,0
CRI,1993,1,0
CRI,1994,1,0
CRI,1995,2,1
CRI,1996,2,1
CRI,1997,2,1
CRI,1998,2,1
CRI,1999,2,1
CRI,2000,2,1
CRI,2001,2,1
CRI,2002,5,3
CRI,2003,5,3
CRI,2004,5,3
CRI,2005,5,3
CRI,2006,5,3
CRI,2007,5,3
CRI,2008,6,4
CRI,2009,7,5
CRI,2010,7,5
CRI,2011,8,6
CRI,2012,8,6
CRI,2013,12,10
CRI,2014,12,10
CRI,2015,12,10
CRI,2016,13,11
CRI,2017,13,11
CRI,2018,13,11
CRI,2019,13,11
CRI,2020,13,11
CRI,2021,14,12
CRI,2022,14,12
CRI,2023,14,12
CSK,1992,3,0
CSK,1993,3,0
CTE,1981,1,0
CTE,1982,1,0
CTE,1983,1,0
CTE,1984,1,0
CUB,1989,1,0
CUB,1990,1,0
CUB,1991,1,0
CUB,1992,1,0
CUB,1993,1,0
CUB,1994,1,0
CUB,1995,1,0
CUB,1996,1,0
CUB,1997,1,0
CUB,1998,1,0
CUB,1999,2,0
CUB,2000,2,0
CUB,2001,3,0
CUB,2002,3,0
CUB,2003,3,0
CUB,2004,3,0
CUB,2005,3,0
CUB,2006,3,0
CUB,2007,3,0
CUB,2008,3,0
CUB,2009,3,0
CUB,2010,3,0
CUB,2011,3,0
CUB,2012,4,0
CUB,2013,4,0
CUB,2014,4,0
CUB,2015,4,0
CUB,2016,4,0
CUB,2017,4,0
CUB,2018,4,0
CUB,2019,4,0
CUB,2020,4,0
CUB,2021,4,0
CUB,2022,4,0
CUB,2023,4,0
CUW,2010,1,0
CUW,2011,1,0
CUW,2012,1,0
CUW,2013,1,0
CUW,2014,1,0
CUW,2015,1,0
CUW,2016,1,0
CUW,2017,1,0
CUW,2018,1,0
CUW,2019,1,0
CUW,2020,1,0
CUW,2021,1,0
CUW,2022,1,0
CUW,2023,1,0
CYM,1959,1,0
CYM,1960,1,0
CYM,1961,1,0
CYM,1962,1,0
CYM,1963,1,0
CYM,1964,1,0
CYM,1965,1,0
CYM,1966,1,0
CYM,1967,1,0
CYM,1968,1,0
CYM,1969,1,0
CYM,1970,1,0
CYM,1971,1,0
CYM,1972,1,0
CYM,1973,1,0
CYM,1974,1,0
CYM,1975,1,0
CYM,1976,1,0
CYM,1977,1,0
CYM,1978,1,0
CYM,1979,1,0
CYM,1980,1,0
CYM,1981,1,0
CYM,1982,1,0
CYM,1983,1,0
CYM,1984,1,0
CYM,1985,1,0
CYM,1986,1,0
CYM,1987,1,0
CYM,1988,1,0
CYM,1989,1,0
CYM,1990,1,0
CYM,1991,1,0
CYM,1992,1,0
CYM,1993,1,0
CYM,1994,1,0
CYM,1995,1,0
CYM,1996,1,0
CYM,1997,1,0
CYM,1998,1,0
CYM,1999,1,0
CYM,2000,1,0
CYM,2001,1,0
CYM,2002,1,0
CYM,2003,1,0
CYM,2004,1,0
CYM,2005,1,0
CYM,2006,1,0
CYM,2007,1,0
CYM,2008,1,0
CYM,2009,1,0
CYM,2010,1,0
CYM,2011,1,0
CYM,2012,1,0
CYM,2013,1,0
CYM,2014,1,0
CYM,2015,1,0
CYM,2016,1,0
CYM,2017,1,0
CYM,2018,1,0
CYM,2019,1,0
CYM,2020,1,0
CYM,2021,1,0
CYM,2022,1,0
CYM,2023,1,0
CYP,1973,1,0
CYP,1974,1,0
CYP,1975,1,0
CYP,1976,1,0
CYP,1977,1,0
CYP,1978,1,0
CYP,1979,1,0
CYP,1980,1,0
CYP,1981,1,0
CYP,1982,1,0
CYP,1983,1,0
CYP,1984,1,0
CYP,1985,1,0
CYP,1986,1,0
CYP,1987,1,0
CYP,1988,1,0
CYP,1989,1,0
CYP,1990,1,0
CYP,1991,1,0
CYP,1992,1,0
CYP,1993,1,0
CYP,1994,1,0
CYP,1995,1,0
CYP,1996,1,0
CYP,1997,1,0
CYP,1998,1,0
CYP,1999,1,0
CYP,2000,1,0
CYP,2001,1,0
CYP,2002,1,0
CYP,2003,1,0
CYP,2004,38,14
CYP,2005,27,8
CYP,2006,27,8
CYP,2007,25,6
CYP,2008,28,7
CYP,2009,29,8
CYP,2010,30,9
CYP,2011,31,10
CYP,2012,32,10
CYP,2013,34,13
CYP,2014,37,15
CYP,2015,37,16
CYP,2016,40,16
CYP,2017,41,17
CYP,2018,42,18
CYP,2019,44,20
CYP,2020,45,21
CYP,2021,46,22
CYP,2022,46,22
CYP,2023,46,22
CZE,1975,1,0
CZE,1976,1,0
CZE,1977,1,0
CZE,1978,1,0
CZE,1979,1,0
CZE,1980,1,0
CZE,1981,1,0
CZE,1982,1,0
CZE,1983,1,0
CZE,1984,1,0
CZE,1985,1,0
CZE,1986,1,0
CZE,1987,1,0
CZE,1988,1,0
CZE,1989,1,0
CZE,1990,1,0
CZE,1991,1,0
CZE,1992,3,0
CZE,1993,4,0
CZE,1994,5,0
CZE,1995,7,1
CZE,1996,6,1
CZE,1997,9,1
CZE,1998,10,1
CZE,1999,9,1
CZE,2000,9,1
CZE,2001,9,1
CZE,2002,9,1
CZE,2003,9,1
CZE,2004,46,14
CZE,2005,27,8
CZE,2006,27,8
CZE,2007,25,6
CZE,2008,28,7
CZE,2009,29,8
CZE,2010,30,9
CZE,2011,31,10
CZE,2012,32,10
CZE,2013,34,13
CZE,2014,37,15
CZE,2015,37,16
CZE,2016,40,16
CZE,2017,41,17
CZE,2018,42,18
CZE,2019,44,20
CZE,2020,45,21
CZE,2021,46,22
CZE,2022,46,22
CZE,2023,46,22
DEU,1958,2,1
DEU,1959,2,1
DEU,1960,2,1
DEU,1961,2,1
DEU,1962,3,1
DEU,1963,3,1
DEU,1964,5,1
DEU,1965,5,1
DEU,1966,5,1
DEU,1967,5,1
DEU,1968,5,1
DEU,1969,7,1
DEU,1970,9,1
DEU,1971,10,1
DEU,1972,11,1
DEU,1973,19,1
DEU,1974,21,1
DEU,1975,24,1
DEU,1976,27,1
DEU,1977,27,1
DEU,1978,32,1
DEU,1979,25,1
DEU,1980,26,1
DEU,1981,24,1
DEU,1982,24,1
DEU,1983,24,1
DEU,1984,24,1
DEU,1985,24,1
DEU,1986,22,1
DEU,1987,22,1
DEU,1988,22,1
DEU,1989,22,1
DEU,1990,21,1
DEU,1991,22,1
DEU,1992,25,1
DEU,1993,27,1
DEU,1994,30,4
DEU,1995,33,11
DEU,1996,29,11
DEU,1997,30,11
DEU,1998,31,11
DEU,1999,31,12
DEU,2000,35,13
DEU,2001,34,13
DEU,2002,37,13
DEU,2003,38,13
DEU,2004,38,14
DEU,2005,27,8
DEU,2006,27,8
DEU,2007,25,6
DEU,2008,28,7
DEU,2009,29,8
DEU,2010,30,9
DEU,2011,31,10
DEU,2012,32,10
DEU,2013,34,13
DEU,2014,37,15
DEU,2015,37,16
DEU,2016,40,16
DEU,2017,41,17
DEU,2018,42,18
DEU,2019,44,20
DEU,2020,45,21
DEU,2021,46,22
DEU,2022,46,22
DEU,2023,46,22
DJI,1994,1,0
DJI,1995,1,0
DJI,1996,1,0
DJI,1997,1,0
DJI,1998,1,0
DJI,1999,1,0
DJI,2000,1,0
DJI,2001,1,0
DJI,2002,1,0
DJI,2003,1,0
DJI,2004,1,0
DJI,2005,1,0
DJI,2006,1,0
DJI,2007,1,0
DJI,2008,1,0
DJI,2009,1,0
DJI,2010,1,0
DJI,2011,1,0
DJI,2012,1,0
DJI,2013,1,0
DJI,2014,1,0
DJI,2015,1,0
DJI,2016,1,0
DJI,2017,1,0
DJI,2018,1,0
DJI,2019,1,0
DJI,2020,1,0
DJI,2021,1,0
DJI,2022,1,0
DJI,2023,1,0
DMA,1968,1,0
DMA,1969,1,0
DMA,1970,1,0
DMA,1971,1,0
DMA,1972,1,0
DMA,1973,1,0
DMA,1974,1,0
DMA,1975,1,0
DMA,1976,1,0
DMA,1977,1,0
DMA,1978,1,0
DMA,1979,1,0
DMA,1980,1,0
DMA,1981,1,0
DMA,1982,1,0
DMA,1983,1,0
DMA,1984,1,0
DMA,1985,1,0
DMA,1986,1,0
DMA,1987,1,0
DMA,1988,1,0
DMA,1989,1,0
DMA,1990,1,0
DMA,1991,1,0
DMA,1992,1,0
DMA,1993,1,0
DMA,1994,1,0
DMA,1995,1,0
DMA,1996,1,0
DMA,1997,1,0
DMA,1998,1,0
DMA,1999,1,0
DMA,2000,1,0
DMA,2001,1,0
DMA,2002,1,1
DMA,2003,1,1
DMA,2004,1,1
DMA,2005,1,1
DMA,2006,1,1
DMA,2007,1,1
DMA,2008,2,2
DMA,2009,2,2
DMA,2010,2,2
DMA,2011,2,2
DMA,2012,2,2
DMA,2013,2,2
DMA,2014,2,2
DMA,2015,2,2
DMA,2016,2,2
DMA,2017,2,2
DMA,2018,2,2
DMA,2019,2,2
DMA,2020,2,2
DMA,2021,3,3
DMA,2022,3,3
DMA,2023,3,3
DNK,1960,1,0
DNK,1961,2,0
DNK,1962,2,0
DNK,1963,2,0
DNK,1964,2,0
DNK,1965,2,0
DNK,1966,2,0
DNK,1967,2,0
DNK,1968,2,0
DNK,1969,2,0
DNK,1970,2,0
DNK,1971,2,0
DNK,1972,2,0
DNK,1973,18,1
DNK,1974,20,1
DNK,1975,22,1
DNK,1976,25,1
DNK,1977,26,1
DNK,1978,31,1
DNK,1979,24,1
DNK,1980,25,1
DNK,1981,23,1
DNK,1982,23,1
DNK,1983,23,1
DNK,1984,23,1
DNK,1985,23,1
DNK,1986,21,1
DNK,1987,21,1
DNK,1988,21,1
DNK,1989,21,1
DNK,1990,21,1
DNK,1991,22,1
DNK,1992,25,1
DNK,1993,27,1
DNK,1994,30,4
DNK,1995,33,11
DNK,1996,29,11
DNK,1997,30,11
DNK,1998,31,11
DNK,1999,31,12
DNK,2000,35,13
DNK,2001,34,13
DNK,2002,37,13
DNK,2003,38,13
DNK,2004,38,14
DNK,2005,27,8
DNK,2006,27,8
DNK,2007,25,6
DNK,2008,28,7
DNK,2009,29,8
DNK,2010,30,9
DNK,2011,31,10
DNK,2012,32,10
DNK,2013,34,13
DNK,2014,37,15
DNK,2015,37,16
DNK,2016,40,16
DNK,2017,41,17
DNK,2018,42,18
DNK,2019,44,20
DNK,2020,45,21
DNK,2021,46,22
DNK,2022,46,22
DNK,2023,46,22
DOM,1987,1,0
DOM,1988,1,0
DOM,1989,1,0
DOM,1990,1,0
DOM,1991,1,0
DOM,1992,1,0
DOM,1993,1,0
DOM,1994,1,0
DOM,1995,1,0
DOM,1996,1,0
DOM,1997,1,0
DOM,1998,1,0
DOM,1999,1,0
DOM,2000,1,0
DOM,2001,2,1
DOM,2002,2,1
DOM,2003,2,1
DOM,2004,2,1
DOM,2005,2,1
DOM,2006,2,1
DOM,2007,3,2
DOM,2008,4,3
DOM,2009,4,3
