ISO3,year,D_bb_le,D_bb_ac,D_all_le,D_max_bb,n_pta
LSO,1990,0,0,0,0,0
LSO,1991,0,0,0,0,0
LSO,1992,0,0,0,0,0
LSO,1993,0,0,0,0,0
LSO,1994,5,7,11,5,1
LSO,1995,5,7,11,5,1
LSO,1996,5,7,11,5,1
LSO,1997,5,7,11,5,1
LSO,1998,0,0,0,0,0
LSO,1999,0,0,0,0,0
LSO,2000,4,6,10,4,1
LSO,2001,4,6,10,4,1
LSO,2002,4,6,10,4,1
LSO,2003,4,6,10,4,1
LSO,2004,4,6,10,4,2
LSO,2005,4,6,10,4,2
LSO,2006,4,6,10,4,2
LSO,2007,4,6,10,4,2
LSO,2008,6,10,12,4,3
LSO,2009,6,10,12,4,3
LSO,2010,6,10,12,4,3
LSO,2011,6,10,12,4,3
LSO,2012,6,10,12,4,3
LSO,2013,6,10,12,4,3
LSO,2014,6,10,12,4,3
LSO,2015,6,11,13,4,4
LSO,2016,7,12,15,4,6
LSO,2017,7,12,15,4,6
LSO,2018,7,12,15,4,6
LSO,2019,7,12,16,4,7
LSO,2020,7,12,16,4,7
LSO,2021,8,12,18,5,8
LSO,2022,8,12,18,5,8
LSO,2023,8,12,18,5,8
LTU,1958,0,0,0,0,0
LTU,1959,0,0,0,0,0
LTU,1960,0,0,0,0,0
LTU,1961,0,0,0,0,0
LTU,1962,0,0,0,0,0
LTU,1963,0,0,0,0,0
LTU,1964,0,0,0,0,0
LTU,1965,0,0,0,0,0
LTU,1966,0,0,0,0,0
LTU,1967,0,0,0,0,0
LTU,1968,0,0,0,0,0
LTU,1969,0,0,0,0,0
LTU,1970,0,0,0,0,0
LTU,1971,0,0,0,0,0
LTU,1972,0,0,0,0,0
LTU,1973,0,0,0,0,0
LTU,1974,0,0,0,0,0
LTU,1975,0,0,0,0,0
LTU,1976,0,0,0,0,0
LTU,1977,0,0,0,0,0
LTU,1978,0,0,0,0,0
LTU,1979,0,0,0,0,0
LTU,1980,0,0,0,0,0
LTU,1981,0,0,0,0,0
LTU,1982,0,0,0,0,0
LTU,1983,0,0,0,0,0
LTU,1984,0,0,0,0,0
LTU,1985,0,0,0,0,0
LTU,1986,0,0,0,0,0
LTU,1987,0,0,0,0,0
LTU,1988,0,0,0,0,0
LTU,1989,0,0,0,0,0
LTU,1990,0,0,0,0,0
LTU,1991,0,0,0,0,0
LTU,1992,0,0,0,0,0
LTU,1993,0,0,0,0,0
LTU,1994,0,0,0,0,0
LTU,1995,0,0,0,0,0
LTU,1996,0,0,0,0,0
LTU,1997,0,0,0,0,0
LTU,1998,0,0,0,0,0
LTU,1999,0,0,0,0,0
LTU,2000,0,0,0,0,0
LTU,2001,0,0,0,0,0
LTU,2002,0,0,0,0,0
LTU,2003,0,0,0,0,0
LTU,2004,12,12,44,11,22
LTU,2005,12,12,44,11,23
LTU,2006,12,12,44,11,24
LTU,2007,12,12,43,12,24
LTU,2008,12,12,43,12,27
LTU,2009,12,12,43,12,28
LTU,2010,12,12,43,12,29
LTU,2011,12,12,43,12,30
LTU,2012,12,12,43,12,31
LTU,2013,12,12,45,11,33
LTU,2014,12,12,45,11,36
LTU,2015,12,12,45,11,36
LTU,2016,12,12,46,11,40
LTU,2017,12,12,46,11,42
LTU,2018,12,12,46,11,44
LTU,2019,12,12,47,11,47
LTU,2020,12,12,47,11,49
LTU,2021,12,12,49,11,50
LTU,2022,12,12,49,11,50
LTU,2023,12,12,49,11,50
LUX,1958,8,7,27,8,1
LUX,1959,8,7,27,8,1
LUX,1960,8,7,27,8,1
LUX,1961,8,7,27,8,1
LUX,1962,8,7,27,8,1
LUX,1963,8,7,27,8,1
LUX,1964,8,7,27,8,1
LUX,1965,8,7,27,8,1
LUX,1966,8,7,27,8,1
LUX,1967,8,7,27,8,1
LUX,1968,8,7,27,8,1
LUX,1969,8,7,27,8,1
LUX,1970,8,7,27,8,1
LUX,1971,10,9,29,8,2
LUX,1972,10,9,29,8,2
LUX,1973,12,12,36,10,5
LUX,1974,12,12,36,10,5
LUX,1975,12,12,36,10,5
LUX,1976,12,12,36,10,5
LUX,1977,12,12,36,10,6
LUX,1978,12,12,36,10,6
LUX,1979,12,12,36,10,6
LUX,1980,12,12,36,10,6
LUX,1981,12,12,37,10,6
LUX,1982,12,12,37,10,6
LUX,1983,12,12,37,10,6
LUX,1984,12,12,37,10,6
LUX,1985,12,12,37,10,6
LUX,1986,12,12,36,11,6
LUX,1987,12,12,36,11,6
LUX,1988,12,12,36,11,6
LUX,1989,12,12,36,11,6
LUX,1990,12,12,36,11,6
LUX,1991,12,12,36,11,7
LUX,1992,12,12,36,11,7
LUX,1993,12,12,36,11,7
LUX,1994,12,12,43,11,8
LUX,1995,12,12,43,11,8
LUX,1996,12,12,43,11,9
LUX,1997,12,12,43,11,11
LUX,1998,12,12,43,11,12
LUX,1999,12,12,43,11,12
LUX,2000,12,12,43,11,16
LUX,2001,12,12,43,11,17
LUX,2002,12,12,43,11,19
LUX,2003,12,12,43,11,21
LUX,2004,12,12,44,11,22
LUX,2005,12,12,44,11,23
LUX,2006,12,12,44,11,24
LUX,2007,12,12,43,12,24
LUX,2008,12,12,43,12,27
LUX,2009,12,12,43,12,28
LUX,2010,12,12,43,12,29
LUX,2011,12,12,43,12,30
LUX,2012,12,12,43,12,31
LUX,2013,12,12,45,11,33
LUX,2014,12,12,45,11,36
LUX,2015,12,12,45,11,36
LUX,2016,12,12,46,11,40
LUX,2017,12,12,46,11,42
LUX,2018,12,12,46,11,44
LUX,2019,12,12,47,11,47
LUX,2020,12,12,47,11,49
LUX,2021,12,12,49,11,50
LUX,2022,12,12,49,11,50
LUX,2023,12,12,49,11,50
LVA,1958,0,0,0,0,0
LVA,1959,0,0,0,0,0
LVA,1960,0,0,0,0,0
LVA,1961,0,0,0,0,0
LVA,1962,0,0,0,0,0
LVA,1963,0,0,0,0,0
LVA,1964,0,0,0,0,0
LVA,1965,0,0,0,0,0
LVA,1966,0,0,0,0,0
LVA,1967,0,0,0,0,0
LVA,1968,0,0,0,0,0
LVA,1969,0,0,0,0,0
LVA,1970,0,0,0,0,0
LVA,1971,0,0,0,0,0
LVA,1972,0,0,0,0,0
LVA,1973,0,0,0,0,0
LVA,1974,0,0,0,0,0
LVA,1975,0,0,0,0,0
LVA,1976,0,0,0,0,0
LVA,1977,0,0,0,0,0
LVA,1978,0,0,0,0,0
LVA,1979,0,0,0,0,0
LVA,1980,0,0,0,0,0
LVA,1981,0,0,0,0,0
LVA,1982,0,0,0,0,0
LVA,1983,0,0,0,0,0
LVA,1984,0,0,0,0,0
LVA,1985,0,0,0,0,0
LVA,1986,0,0,0,0,0
LVA,1987,0,0,0,0,0
LVA,1988,0,0,0,0,0
LVA,1989,0,0,0,0,0
LVA,1990,0,0,0,0,0
LVA,1991,0,0,0,0,0
LVA,1992,0,0,0,0,0
LVA,1993,0,0,0,0,0
LVA,1994,0,0,0,0,0
LVA,1995,0,0,0,0,0
LVA,1996,0,0,0,0,0
LVA,1997,0,0,0,0,0
LVA,1998,0,0,0,0,0
LVA,1999,0,0,0,0,0
LVA,2000,0,0,0,0,0
LVA,2001,0,0,0,0,0
LVA,2002,0,0,0,0,0
LVA,2003,0,0,0,0,0
LVA,2004,12,12,44,11,22
LVA,2005,12,12,44,11,23
LVA,2006,12,12,44,11,24
LVA,2007,12,12,43,12,24
LVA,2008,12,12,43,12,27
LVA,2009,12,12,43,12,28
LVA,2010,12,12,43,12,29
LVA,2011,12,12,43,12,30
LVA,2012,12,12,43,12,31
LVA,2013,12,12,45,11,33
LVA,2014,12,12,45,11,36
LVA,2015,12,12,45,11,36
LVA,2016,12,12,46,11,40
LVA,2017,12,12,46,11,42
LVA,2018,12,12,46,11,44
LVA,2019,12,12,47,11,47
LVA,2020,12,12,47,11,49
LVA,2021,12,12,49,11,50
LVA,2022,12,12,49,11,50
LVA,2023,12,12,49,11,50
MAC,1958,0,0,0,0,0
MAC,1959,0,0,0,0,0
MAC,1960,0,0,0,0,0
MAC,1961,0,0,0,0,0
MAC,1962,0,0,0,0,0
MAC,1963,0,0,0,0,0
MAC,1964,0,0,0,0,0
MAC,1965,0,0,0,0,0
MAC,1966,0,0,0,0,0
MAC,1967,0,0,0,0,0
MAC,1968,0,0,0,0,0
MAC,1969,0,0,0,0,0
MAC,1970,0,0,0,0,0
MAC,1971,0,0,0,0,0
MAC,1972,0,0,0,0,0
MAC,1973,0,0,0,0,0
MAC,1974,0,0,0,0,0
MAC,1975,0,0,0,0,0
MAC,1976,0,0,0,0,0
MAC,1977,0,0,0,0,0
MAC,1978,0,0,0,0,0
MAC,1979,0,0,0,0,0
MAC,1980,0,0,0,0,0
MAC,1981,0,0,0,0,0
MAC,1982,0,0,0,0,0
MAC,1983,0,0,0,0,0
MAC,1984,0,0,0,0,0
MAC,1985,0,0,0,0,0
MAC,1986,0,0,0,0,0
MAC,1987,0,0,0,0,0
MAC,1988,0,0,0,0,0
MAC,1989,0,0,0,0,0
MAC,1990,0,0,0,0,0
MAC,1991,0,0,0,0,0
MAC,1992,0,0,0,0,0
MAC,1993,0,0,0,0,0
MAC,1994,0,0,0,0,0
MAC,1995,0,0,0,0,0
MAC,1996,0,0,0,0,0
MAC,1997,0,0,0,0,0
MAC,1998,0,0,0,0,0
MAC,1999,0,0,0,0,0
MAC,2000,0,0,0,0,0
MAC,2001,0,0,0,0,0
MAC,2002,0,0,0,0,0
MAC,2003,4,5,8,4,1
MAC,2004,4,5,8,4,1
MAC,2005,4,5,8,4,1
MAC,2006,4,5,8,4,1
MAC,2007,4,5,8,4,1
MAC,2008,4,5,8,4,1
MAC,2009,4,5,8,4,1
MAC,2010,4,5,8,4,1
MAC,2011,4,5,8,4,1
MAC,2012,4,5,8,4,1
MAC,2013,4,5,8,4,1
MAC,2014,4,5,8,4,1
MAC,2015,4,5,8,4,1
MAC,2016,4,5,8,4,1
MAC,2017,5,7,10,4,2
MAC,2018,5,7,10,4,2
MAC,2019,5,7,10,4,2
MAC,2020,5,7,10,4,2
MAC,2021,5,7,10,4,2
MAC,2022,5,7,10,4,2
MAC,2023,5,7,10,4,2
MAR,1958,0,0,0,0,0
MAR,1959,0,0,0,0,0
MAR,1960,0,0,0,0,0
MAR,1961,0,0,0,0,0
MAR,1962,0,0,0,0,0
MAR,1963,0,0,0,0,0
MAR,1964,0,0,0,0,0
MAR,1965,0,0,0,0,0
MAR,1966,0,0,0,0,0
MAR,1967,0,0,0,0,0
MAR,1968,0,0,0,0,0
MAR,1969,0,0,0,0,0
MAR,1970,0,0,0,0,0
MAR,1971,0,0,0,0,0
MAR,1972,0,0,0,0,0
MAR,1973,0,0,0,0,0
MAR,1974,0,0,0,0,0
MAR,1975,0,0,0,0,0
MAR,1976,0,0,0,0,0
MAR,1977,0,0,0,0,0
MAR,1978,0,0,0,0,0
MAR,1979,0,0,0,0,0
MAR,1980,0,0,0,0,0
MAR,1981,0,0,0,0,0
MAR,1982,0,0,0,0,0
MAR,1983,0,0,0,0,0
MAR,1984,0,0,0,0,0
MAR,1985,0,0,0,0,0
MAR,1986,0,0,0,0,0
MAR,1987,0,0,0,0,0
MAR,1988,0,0,0,0,0
MAR,1989,0,0,3,0,1
MAR,1990,0,0,3,0,1
MAR,1991,0,0,3,0,1
MAR,1992,0,0,3,0,1
MAR,1993,0,0,3,0,1
MAR,1994,0,0,3,0,1
MAR,1995,0,0,3,0,1
MAR,1996,0,0,3,0,1
MAR,1997,0,0,3,0,1
MAR,1998,0,0,3,0,2
MAR,1999,6,11,12,6,3
MAR,2000,6,11,14,6,4
MAR,2001,6,11,14,6,4
MAR,2002,6,11,14,6,4
MAR,2003,6,11,14,6,5
MAR,2004,6,11,14,6,5
MAR,2005,6,11,14,6,5
MAR,2006,12,12,23,9,7
MAR,2007,12,12,23,9,8
MAR,2008,12,12,23,9,8
MAR,2009,12,12,23,9,8
MAR,2010,12,12,23,9,8
MAR,2011,12,12,23,9,8
MAR,2012,12,12,23,9,8
MAR,2013,12,12,23,9,8
MAR,2014,12,12,23,9,8
MAR,2015,12,12,23,9,8
MAR,2016,12,12,23,9,8
MAR,2017,12,12,23,9,8
MAR,2018,12,12,23,9,8
MAR,2019,12,12,23,9,9
MAR,2020,12,12,23,9,9
MAR,2021,12,12,25,9,10
MAR,2022,12,12,25,9,10
MAR,2023,12,12,25,9,10
MDA,1958,0,0,0,0,0
MDA,1959,0,0,0,0,0
MDA,1960,0,0,0,0,0
MDA,1961,0,0,0,0,0
MDA,1962,0,0,0,0,0
MDA,1963,0,0,0,0,0
MDA,1964,0,0,0,0,0
MDA,1965,0,0,0,0,0
MDA,1966,0,0,0,0,0
MDA,1967,0,0,0,0,0
MDA,1968,0,0,0,0,0
MDA,1969,0,0,0,0,0
MDA,1970,0,0,0,0,0
MDA,1971,0,0,0,0,0
MDA,1972,0,0,0,0,0
MDA,1973,0,0,0,0,0
MDA,1974,0,0,0,0,0
MDA,1975,0,0,0,0,0
MDA,1976,0,0,0,0,0
MDA,1977,0,0,0,0,0
MDA,1978,0,0,0,0,0
MDA,1979,0,0,0,0,0
MDA,1980,0,0,0,0,0
MDA,1981,0,0,0,0,0
MDA,1982,0,0,0,0,0
MDA,1983,0,0,0,0,0
MDA,1984,0,0,0,0,0
MDA,1985,0,0,0,0,0
MDA,1986,0,0,0,0,0
MDA,1987,0,0,0,0,0
MDA,1988,0,0,0,0,0
MDA,1989,0,0,0,0,0
MDA,1990,0,0,0,0,0
MDA,1991,0,0,0,0,0
MDA,1992,0,0,0,0,0
MDA,1993,2,2,6,2,1
MDA,1994,6,7,12,5,2
MDA,1995,6,7,13,5,3
MDA,1996,6,7,13,5,4
MDA,1997,6,7,13,5,4
MDA,1998,6,7,13,5,4
MDA,1999,6,7,13,5,4
MDA,2000,6,7,13,5,4
MDA,2001,6,7,13,5,4
MDA,2002,6,7,13,5,4
MDA,2003,7,8,14,5,5
MDA,2004,7,8,14,5,5
MDA,2005,8,9,15,5,6
MDA,2006,8,9,15,5,6
MDA,2007,11,11,18,10,7
MDA,2008,11,11,18,10,7
MDA,2009,11,11,18,10,7
MDA,2010,11,11,18,10,7
MDA,2011,11,11,18,10,7
MDA,2012,10,10,17,10,7
MDA,2013,10,10,17,10,6
MDA,2014,11,11,21,10,7
MDA,2015,11,11,21,10,7
MDA,2016,11,11,21,10,8
MDA,2017,11,11,21,10,8
MDA,2018,11,11,21,10,8
MDA,2019,11,11,21,10,8
MDA,2020,11,11,21,10,8
MDA,2021,11,11,30,10,9
MDA,2022,11,11,30,10,9
MDA,2023,11,11,30,10,9
MDG,1958,0,0,0,0,0
MDG,1959,0,0,0,0,0
MDG,1960,0,0,0,0,0
MDG,1961,0,0,0,0,0
MDG,1962,0,0,0,0,0
MDG,1963,0,0,0,0,0
MDG,1964,0,0,0,0,0
MDG,1965,0,0,0,0,0
MDG,1966,0,0,0,0,0
MDG,1967,0,0,0,0,0
MDG,1968,0,0,0,0,0
MDG,1969,0,0,0,0,0
MDG,1970,0,0,0,0,0
MDG,1971,0,0,0,0,0
MDG,1972,0,0,0,0,0
MDG,1973,0,0,0,0,0
MDG,1974,0,0,0,0,0
MDG,1975,0,0,0,0,0
MDG,1976,0,0,0,0,0
MDG,1977,0,0,0,0,0
MDG,1978,0,0,0,0,0
MDG,1979,0,0,0,0,0
MDG,1980,0,0,0,0,0
MDG,1981,0,0,0,0,0
MDG,1982,0,0,0,0,0
MDG,1983,0,0,0,0,0
MDG,1984,0,0,0,0,0
MDG,1985,0,0,0,0,0
MDG,1986,0,0,0,0,0
MDG,1987,0,0,0,0,0
MDG,1988,0,0,0,0,0
MDG,1989,0,0,0,0,0
MDG,1990,0,0,0,0,0
MDG,1991,0,0,0,0,0
MDG,1992,0,0,0,0,0
MDG,1993,0,0,0,0,0
MDG,1994,0,0,0,0,0
MDG,1995,0,0,0,0,0
MDG,1996,0,0,0,0,0
MDG,1997,0,0,0,0,0
MDG,1998,0,0,0,0,0
MDG,1999,5,7,11,5,1
MDG,2000,5,7,11,5,1
MDG,2001,5,7,11,5,1
MDG,2002,5,7,11,5,1
MDG,2003,5,7,11,5,1
MDG,2004,5,7,11,5,1
MDG,2005,5,7,11,5,1
MDG,2006,8,9,15,5,2
MDG,2007,8,9,15,5,2
MDG,2008,8,9,15,5,2
MDG,2009,5,7,11,5,2
MDG,2010,5,7,11,5,2
MDG,2011,5,7,11,5,2
MDG,2012,5,7,11,5,3
MDG,2013,5,7,11,5,3
MDG,2014,8,9,15,5,4
MDG,2015,8,10,15,5,5
MDG,2016,8,10,15,5,5
MDG,2017,8,10,15,5,5
MDG,2018,8,10,15,5,5
MDG,2019,8,11,16,5,6
MDG,2020,8,11,16,5,6
MDG,2021,8,11,16,5,6
MDG,2022,8,11,16,5,6
MDG,2023,8,11,16,5,6
MDV,1958,0,0,0,0,0
MDV,1959,0,0,0,0,0
MDV,1960,0,0,0,0,0
MDV,1961,0,0,0,0,0
MDV,1962,0,0,0,0,0
MDV,1963,0,0,0,0,0
MDV,1964,0,0,0,0,0
MDV,1965,0,0,0,0,0
MDV,1966,0,0,0,0,0
MDV,1967,0,0,0,0,0
MDV,1968,0,0,0,0,0
MDV,1969,0,0,0,0,0
MDV,1970,0,0,0,0,0
MDV,1971,0,0,0,0,0
MDV,1972,0,0,0,0,0
MDV,1973,0,0,0,0,0
MDV,1974,0,0,0,0,0
MDV,1975,0,0,0,0,0
MDV,1976,0,0,0,0,0
MDV,1977,0,0,0,0,0
MDV,1978,0,0,0,0,0
MDV,1979,0,0,0,0,0
MDV,1980,0,0,0,0,0
MDV,1981,0,0,0,0,0
MDV,1982,0,0,0,0,0
MDV,1983,0,0,0,0,0
MDV,1984,0,0,0,0,0
MDV,1985,0,0,0,0,0
MDV,1986,0,0,0,0,0
MDV,1987,0,0,0,0,0
MDV,1988,0,0,0,0,0
MDV,1989,0,0,0,0,0
MDV,1990,0,0,0,0,0
MDV,1991,0,0,0,0,0
MDV,1992,0,0,0,0,0
MDV,1993,0,0,0,0,0
MDV,1994,0,0,0,0,0
MDV,1995,0,0,3,0,1
MDV,1996,0,0,3,0,1
MDV,1997,0,0,3,0,1
MDV,1998,0,0,3,0,1
MDV,1999,0,0,3,0,1
MDV,2000,0,0,3,0,1
MDV,2001,0,0,3,0,1
MDV,2002,0,0,3,0,1
MDV,2003,0,0,3,0,1
MDV,2004,0,0,3,0,1
MDV,2005,0,0,3,0,1
MDV,2006,0,1,3,0,2
MDV,2007,0,1,3,0,2
MDV,2008,0,1,3,0,2
MDV,2009,0,1,3,0,2
MDV,2010,0,1,3,0,2
MDV,2011,0,1,3,0,3
MDV,2012,0,1,3,0,3
MDV,2013,0,1,3,0,3
MDV,2014,0,1,3,0,3
MDV,2015,0,1,3,0,3
MDV,2016,0,1,3,0,3
MDV,2017,0,1,3,0,3
MDV,2018,0,1,3,0,3
MDV,2019,0,1,3,0,3
MDV,2020,0,1,3,0,3
MDV,2021,0,1,3,0,3
MDV,2022,0,1,3,0,3
MDV,2023,0,1,3,0,3
MEX,1958,0,0,0,0,0
MEX,1959,0,0,0,0,0
MEX,1960,0,0,0,0,0
MEX,1961,0,0,0,0,0
MEX,1962,0,0,0,0,0
MEX,1963,0,0,0,0,0
MEX,1964,0,0,0,0,0
MEX,1965,0,0,0,0,0
MEX,1966,0,0,0,0,0
MEX,1967,0,0,0,0,0
MEX,1968,0,0,0,0,0
MEX,1969,0,0,0,0,0
MEX,1970,0,0,0,0,0
MEX,1971,0,0,0,0,0
MEX,1972,0,0,0,0,0
MEX,1973,0,0,2,0,1
MEX,1974,0,0,2,0,1
MEX,1975,0,0,2,0,1
MEX,1976,0,0,2,0,1
MEX,1977,0,0,2,0,1
MEX,1978,0,0,2,0,1
MEX,1979,0,0,2,0,1
MEX,1980,0,0,2,0,1
MEX,1981,0,0,2,0,2
MEX,1982,0,0,2,0,2
MEX,1983,0,0,2,0,3
MEX,1984,0,0,2,0,4
MEX,1985,0,0,2,0,4
MEX,1986,0,0,2,0,4
MEX,1987,2,3,5,2,5
MEX,1988,2,3,5,2,5
MEX,1989,2,3,6,2,6
MEX,1990,2,3,6,2,6
MEX,1991,2,3,6,2,6
MEX,1992,2,3,6,2,6
MEX,1993,2,3,6,2,6
MEX,1994,11,12,21,11,7
MEX,1995,12,12,25,11,8
MEX,1996,12,12,25,11,8
MEX,1997,12,12,25,11,8
MEX,1998,12,12,25,11,8
MEX,1999,12,12,25,11,10
MEX,2000,12,12,25,11,12
MEX,2001,12,12,25,11,14
MEX,2002,12,12,25,11,14
MEX,2003,12,12,25,11,15
MEX,2004,12,12,25,11,16
MEX,2005,12,12,25,11,17
MEX,2006,12,12,25,11,17
MEX,2007,12,12,25,11,17
MEX,2008,12,12,25,11,17
MEX,2009,12,12,25,11,17
MEX,2010,12,12,27,11,18
MEX,2011,12,12,27,11,18
MEX,2012,12,12,28,11,20
MEX,2013,12,12,28,11,20
MEX,2014,12,12,28,11,20
MEX,2015,12,12,28,11,21
MEX,2016,12,12,28,11,22
MEX,2017,12,12,28,11,22
MEX,2018,12,12,30,11,23
MEX,2019,12,12,30,11,23
MEX,2020,12,12,32,11,24
MEX,2021,12,12,32,11,24
MEX,2022,12,12,32,11,24
MEX,2023,12,12,32,11,24
MHL,1958,0,0,0,0,0
MHL,1959,0,0,0,0,0
MHL,1960,0,0,0,0,0
MHL,1961,0,0,0,0,0
MHL,1962,0,0,0,0,0
MHL,1963,0,0,0,0,0
MHL,1964,0,0,0,0,0
MHL,1965,0,0,0,0,0
MHL,1966,0,0,0,0,0
MHL,1967,0,0,0,0,0
MHL,1968,0,0,0,0,0
MHL,1969,0,0,0,0,0
MHL,1970,0,0,0,0,0
MHL,1971,0,0,0,0,0
MHL,1972,0,0,0,0,0
MHL,1973,0,0,0,0,0
MHL,1974,0,0,0,0,0
MHL,1975,0,0,0,0,0
MHL,1976,0,0,0,0,0
MHL,1977,0,0,0,0,0
MHL,1978,0,0,0,0,0
MHL,1979,0,0,0,0,0
MHL,1980,0,0,0,0,0
MHL,1981,0,1,2,0,1
MHL,1982,0,1,2,0,1
MHL,1983,0,1,2,0,1
MHL,1984,0,1,2,0,1
MHL,1985,0,1,2,0,1
MHL,1986,0,1,2,0,1
MHL,1987,0,1,2,0,1
MHL,1988,0,1,2,0,1
MHL,1989,0,1,2,0,1
MHL,1990,0,1,2,0,1
MHL,1991,0,1,2,0,1
MHL,1992,0,1,2,0,1
MHL,1993,0,1,2,0,1
MHL,1994,0,1,2,0,1
MHL,1995,0,1,2,0,1
MHL,1996,0,1,2,0,1
MHL,1997,0,1,2,0,1
MHL,1998,0,1,2,0,1
MHL,1999,0,1,2,0,1
MHL,2000,0,1,2,0,1
MHL,2001,0,1,2,0,1
MHL,2002,0,1,2,0,1
MHL,2003,0,1,2,0,1
MHL,2004,0,1,2,0,1
MHL,2005,0,1,2,0,1
MHL,2006,0,1,2,0,1
MHL,2007,0,1,2,0,1
MHL,2008,0,1,2,0,1
MHL,2009,0,1,2,0,1
MHL,2010,0,1,2,0,1
MHL,2011,0,1,2,0,1
MHL,2012,0,1,2,0,1
MHL,2013,0,1,2,0,1
MHL,2014,0,1,2,0,1
MHL,2015,0,1,2,0,1
MHL,2016,0,1,2,0,1
MHL,2017,0,1,2,0,1
MHL,2018,0,1,2,0,1
MHL,2019,0,1,2,0,1
MHL,2020,0,1,2,0,1
MHL,2021,0,1,2,0,1
MHL,2022,0,1,2,0,1
MHL,2023,0,1,2,0,1
MKD,1958,0,0,0,0,0
MKD,1959,0,0,0,0,0
MKD,1960,0,0,0,0,0
MKD,1961,0,0,0,0,0
MKD,1962,0,0,0,0,0
MKD,1963,0,0,0,0,0
MKD,1964,0,0,0,0,0
MKD,1965,0,0,0,0,0
MKD,1966,0,0,0,0,0
MKD,1967,0,0,0,0,0
MKD,1968,0,0,0,0,0
MKD,1969,0,0,0,0,0
MKD,1970,0,0,0,0,0
MKD,1971,0,0,0,0,0
MKD,1972,0,0,0,0,0
MKD,1973,0,0,0,0,0
MKD,1974,0,0,0,0,0
MKD,1975,0,0,0,0,0
MKD,1976,0,0,0,0,0
MKD,1977,0,0,0,0,0
MKD,1978,0,0,0,0,0
MKD,1979,0,0,0,0,0
MKD,1980,0,0,0,0,0
MKD,1981,0,0,0,0,0
MKD,1982,0,0,0,0,0
MKD,1983,0,0,0,0,0
MKD,1984,0,0,0,0,0
MKD,1985,0,0,0,0,0
MKD,1986,0,0,0,0,0
MKD,1987,0,0,0,0,0
MKD,1988,0,0,0,0,0
MKD,1989,0,0,0,0,0
MKD,1990,0,0,0,0,0
MKD,1991,0,0,0,0,0
MKD,1992,0,0,0,0,0
MKD,1993,0,0,0,0,0
MKD,1994,0,0,0,0,0
MKD,1995,0,0,0,0,0
MKD,1996,0,0,0,0,0
MKD,1997,0,0,0,0,0
MKD,1998,0,0,0,0,0
MKD,1999,0,0,0,0,0
MKD,2000,5,8,9,5,1
MKD,2001,9,11,17,8,3
MKD,2002,9,11,17,8,4
MKD,2003,9,11,17,8,4
MKD,2004,9,11,17,8,4
MKD,2005,9,11,17,8,4
MKD,2006,9,11,17,8,4
MKD,2007,11,11,19,10,5
MKD,2008,11,11,19,10,5
MKD,2009,11,11,19,10,5
MKD,2010,11,11,19,10,5
MKD,2011,11,11,19,10,5
MKD,2012,11,11,19,10,5
MKD,2013,11,11,19,10,5
MKD,2014,11,11,19,10,5
MKD,2015,11,11,19,10,5
MKD,2016,11,11,19,10,5
MKD,2017,11,11,19,10,5
MKD,2018,11,11,19,10,5
MKD,2019,11,11,19,10,5
MKD,2020,11,11,19,10,5
MKD,2021,11,11,25,10,6
MKD,2022,11,11,25,10,6
MKD,2023,11,11,25,10,6
MLI,1958,0,0,0,0,0
MLI,1959,0,0,0,0,0
MLI,1960,0,0,0,0,0
MLI,1961,0,0,0,0,0
MLI,1962,0,0,0,0,0
MLI,1963,0,0,0,0,0
MLI,1964,0,0,0,0,0
MLI,1965,0,0,0,0,0
MLI,1966,0,0,0,0,0
MLI,1967,0,0,0,0,0
MLI,1968,0,0,0,0,0
MLI,1969,0,0,0,0,0
MLI,1970,0,0,0,0,0
MLI,1971,0,0,0,0,0
MLI,1972,0,0,0,0,0
MLI,1973,0,0,0,0,0
MLI,1974,0,0,0,0,0
MLI,1975,0,0,0,0,0
MLI,1976,0,0,0,0,0
MLI,1977,0,0,0,0,0
MLI,1978,0,0,0,0,0
MLI,1979,0,0,0,0,0
MLI,1980,0,0,0,0,0
MLI,1981,0,0,0,0,0
MLI,1982,0,0,0,0,0
MLI,1983,0,0,0,0,0
MLI,1984,0,0,0,0,0
MLI,1985,0,0,0,0,0
MLI,1986,0,0,0,0,0
MLI,1987,0,0,0,0,0
MLI,1988,0,0,0,0,0
MLI,1989,0,0,0,0,0
MLI,1990,0,0,0,0,0
MLI,1991,0,0,0,0,0
MLI,1992,0,0,0,0,0
MLI,1993,0,0,0,0,0
MLI,1994,0,0,0,0,0
MLI,1995,2,4,8,2,1
MLI,1996,2,4,8,2,1
MLI,1997,2,4,8,2,1
MLI,1998,2,4,8,2,1
MLI,1999,2,4,8,2,1
MLI,2000,3,6,11,2,2
MLI,2001,3,6,11,2,2
MLI,2002,3,6,11,2,2
MLI,2003,3,6,11,2,2
MLI,2004,3,6,11,2,2
MLI,2005,3,6,11,2,2
MLI,2006,3,6,11,2,2
MLI,2007,3,6,11,2,2
MLI,2008,3,6,11,2,2
MLI,2009,3,6,11,2,2
MLI,2010,3,6,11,2,2
MLI,2011,3,6,11,2,2
MLI,2012,3,6,11,2,2
MLI,2013,3,6,11,2,2
MLI,2014,3,6,11,2,2
MLI,2015,3,6,11,2,2
MLI,2016,3,6,11,2,2
MLI,2017,3,6,11,2,2
MLI,2018,3,6,11,2,2
