ISO3,year,T_US,T_CN,CONN,BRIDGE,x_US,m_CN,GeoV_F,DIST
CIV,1990,0.2707807778584566,0.38075323899755564,0.8312099471493862,0.3803765040346402,0.18652980595756316,0.3858916716017829,0.44073705941458163,0.6244850499167846
CIV,1991,0.3076022764922854,0.37296193482948875,0.9039625398310859,0.37932844233963053,0.2455851561020666,0.37655541942788834,0.41845220336695155,0.6026497487229836
CIV,1992,0.3390564672209456,0.34520951059377925,0.9910078192218704,0.38958585109355404,0.27750507281431985,0.31786877250428314,0.3836477949445895,0.6190643693945286
CIV,1993,0.5521461548517209,0.32148416257518736,0.7359729994765988,0.4502407246187314,0.5956346002854734,0.340337364565529,0.4402431952681226,0.6739549480745766
CIV,1994,0.5564834979958037,0.3064235932903693,0.710212249695715,0.4156049571333209,0.5833445535880882,0.2960985567300865,0.4586757249541138,0.688322513823296
CIV,1995,0.34759479911075736,0.2750651266594502,0.8835163956286562,0.33358322540715385,0.3010756059699444,0.2751707322308598,0.42630349190578487,0.7174804669591243
CIV,1996,0.2871552878190115,0.27045839138728367,0.9700565157305788,0.28946444940743615,0.2530458539967142,0.3311244430499074,0.428645078326179,0.7116452296486176
CIV,1997,0.4667481470004476,0.3145790072152221,0.8052427347952862,0.39108691649209204,0.46703505227594394,0.29387483228541517,0.43948311783880956,0.6697198709586951
CIV,1998,0.10762959464407902,0.35262541914622064,0.4676954793288443,0.20364290686463177,0.12211084298431653,0.3396130311016147,0.3921688518675861,0.6749205429931354
CIV,1999,0.10878279111817014,0.38498699150890303,0.44062149992005456,0.20852751741072875,0.12422563094728263,0.35003827459676884,0.37245421843187887,0.5909325799927683
CIV,2000,0.09778349853243241,0.46005932654655085,0.3505772383774499,0.2466313503432037,0.12139075267556489,0.50108448651506,0.34092851870751906,0.5169018783258287
CIV,2001,0.09857817283302102,0.4359891499584714,0.3688148101468273,0.21910223967039086,0.10468471546636039,0.458574981215932,0.354157450656139,0.5596167226823964
CIV,2002,0.09557894702466208,0.4092476150482459,0.37866053098393976,0.22418761586108085,0.11100210574117485,0.45278498790525373,0.36712750668088817,0.5685497903640792
CIV,2003,0.10844711477659703,0.35285520049783753,0.4701780640839857,0.19775129408267847,0.10753375712354353,0.3636585883114482,0.35460113380708985,0.6249375391387109
CIV,2004,0.0752670473486525,0.3867588645013016,0.3258131001669705,0.21168364569964107,0.10709229579807442,0.4184238046514722,0.34800116975891426,0.5912835204139131
CIV,2005,0.09093730196236012,0.47139177586100006,0.3234309074478468,0.27655544125166376,0.14657984695571427,0.5217832715367071,0.30986146264552006,0.4866317932623823
CIV,2006,0.06718918472237193,0.4424801575926715,0.2636579411160268,0.22765980184845447,0.09780714679292232,0.5299100022558687,0.3065518709461573,0.5302073005874488
CIV,2007,0.08350106343882556,0.4693380766854919,0.30208086721229105,0.24651178724896092,0.11008581150489763,0.5520062978322456,0.30234458551479343,0.40585796543731056
CIV,2008,0.0703359547307881,0.5035295804629104,0.24513043707023596,0.2533108016350052,0.10154746132033894,0.6318854394848084,0.28255157997737157,0.38125387848265924
CIV,2009,0.09623212600821889,0.4536588010870069,0.3500044145720344,0.2673422259957417,0.12279698765696556,0.5820327286856214,0.32601585108165254,0.5140571417583395
CIV,2010,0.20640254935470131,0.5042422747243767,0.5808880677409496,0.3776111123106779,0.22756414436083788,0.6265932295309616,0.29452354383128665,0.4722207821207716
CIV,2011,0.13222383985747682,0.50048192954505,0.417963123624865,0.3498538439073595,0.19002350743706617,0.6441187921830774,0.3051926920412479,0.46272945762859324
CIV,2012,0.18349571249728178,0.552016387085724,0.49896041846575623,0.35638033388134277,0.19608667980669872,0.6477081589763272,0.2681984529859636,0.4036087766250486
CIV,2013,0.08187424669826682,0.6223068520918856,0.23253747321231502,0.2888712491795894,0.11869545069156566,0.7030311449713046,0.2726556490073765,0.3254957164999926
CIV,2014,0.09915769466129472,0.5446306749983254,0.30804438021681185,0.2890798348188091,0.1337376208933061,0.6248589614551212,0.2808099615722468,0.4440490827105663
CIV,2015,0.09003717934559927,0.5273230273103074,0.2916844279073613,0.25513481750378575,0.11154587572428304,0.5835605725449465,0.3499001764278808,0.582850522531179
CIV,2016,0.10696800916971425,0.4837509872054313,0.36216207647326953,0.2851202118082201,0.1431011744163995,0.5680843327324084,0.33499940108404064,0.4990124085010908
CIV,2017,0.0962918812467015,0.4554330297679088,0.349057580414931,0.25222829434152594,0.12584705049944417,0.5055272429028158,0.31289924319871654,0.443766733552772
CIV,2018,0.08817534733755508,0.517394260183367,0.2912145729985588,0.2610577855281125,0.11823875668326864,0.5763860285456274,0.28395489823861003,0.41219444841334785
CIV,2019,0.07895844179891565,0.5320036641073905,0.2584724683760478,0.2346018252879839,0.08907762226167408,0.6178658009839357,0.2910099371034783,0.4202984083180079
CIV,2020,0.08042938524260665,0.5099889742733243,0.2724487948123722,0.24050963791152646,0.1001616559241084,0.5775152716341083,0.2712604453299611,0.403878514794715
CIV,2021,0.08179998592906054,0.5373094603601282,0.2642504856592074,0.22922854644438848,0.09047780339481204,0.580758202934225,0.3020130152116921,0.3701297290203318
CIV,2022,0.18139282532513432,0.5675389898438395,0.48440411169929665,0.33384739755981535,0.186296113881215,0.5982630691294295,0.28018054605827375,0.42155636775766403
CIV,2023,0.12832706590635334,0.5539529150987675,0.3761712771267436,0.27772285693656645,0.12403862153591494,0.6218223349303819,0.2756660321476977,0.4271717202380824
CMR,1990,0.49298582531091567,0.1443810055564061,0.45305465726835525,0.3173963255124899,0.5246780417040848,0.19200427584436142,0.49241798567924033,0.8296887241879272
CMR,1991,0.48174609715526756,0.1440880709749538,0.46046725574424846,0.2825286971978643,0.47977446074336616,0.16637497672686652,0.43884258518133434,0.7790111748639273
CMR,1992,0.4558432038842111,0.09341368411582425,0.34014569924089233,0.22241014107573334,0.40348433039717063,0.1225977494705566,0.44934246003864026,0.7256687418052675
CMR,1993,0.6092808577929312,0.154896145403108,0.40539337026704925,0.32693557124374606,0.6009706032726748,0.17785706515827265,0.48216238707200654,0.8330836775136281
CMR,1994,0.6479752433183993,0.12526938822802408,0.32400971986703864,0.356521242256874,0.643025858423327,0.19767073829977344,0.5069412571702545,0.8331859261547967
CMR,1995,0.3620117593677922,0.18343447902093502,0.6726033332370528,0.3162793935616371,0.34562283393940324,0.28942721651676306,0.4193653873160378,0.7744600836893913
CMR,1996,0.3027548987810294,0.21938827354943585,0.8403376130353177,0.2683459617155255,0.23000042008569746,0.3130844506379585,0.4229416149535594,0.7670112320136752
CMR,1997,0.3312829438697169,0.22601360948911267,0.811107149782023,0.283698117799671,0.26226804535890785,0.3068792537532914,0.4284067711129293,0.7237214452573316
CMR,1998,0.07720896615782837,0.21696443982873115,0.5249214550777983,0.14269008971934202,0.03916436858804134,0.2768054255488248,0.3747879357581001,0.7747024529411798
CMR,1999,0.06453985791653709,0.23742020764525532,0.42747280370642127,0.12580609553331096,0.04957766958005474,0.3192399684656394,0.37440999722488405,0.7053662672729158
CMR,2000,0.05458056477203984,0.28642786619274063,0.3201126999565413,0.12016124224804112,0.03762722870425855,0.3837307353161059,0.3582382348848427,0.6789863850946117
CMR,2001,0.07725322123149947,0.2765430622685035,0.43671019077564066,0.1468271566774175,0.04200508738700116,0.34528803902825306,0.37169534465413584,0.7102905590769483
CMR,2002,0.10413226698507481,0.2588129541973078,0.5738180910377524,0.16871019288295797,0.08579364555961395,0.3317626730621581,0.38714447430789584,0.7088571574036079
CMR,2003,0.09117892993788362,0.2795736959832343,0.4918585793497956,0.1849619318227033,0.10027993646778433,0.3411541473660273,0.34783343835911895,0.6658597633921705
CMR,2004,0.06325960472121772,0.30250804193895975,0.3459004933806522,0.16172832804876958,0.07098579403067823,0.36846882465168246,0.33523472827992723,0.6339048600260674
CMR,2005,0.04520170962445544,0.365686000320341,0.22001976954009347,0.14589501161083956,0.04041381833451222,0.5266850619445167,0.2915252718623964,0.28091417705927374
CMR,2006,0.049792452104094845,0.32452810204642735,0.2660417738325545,0.18486619653963846,0.06607054097484558,0.5172579203800307,0.29984562619629845,0.4863786307363334
CMR,2007,0.08456242694140777,0.31992933987054617,0.41811692538464146,0.1702596685060323,0.06804437072883618,0.3788855449877681,0.32337799769369124,0.35669836174538183
CMR,2008,0.05850087309136209,0.39773576053788706,0.2564496964042636,0.1747415420420368,0.022446693348794025,0.39915170460215443,0.29906026863924823,0.28346227208482855
CMR,2009,0.04643465998444056,0.4074487456747683,0.2046105206996939,0.13718604648695826,0.027927304294023073,0.43803404351255704,0.31640827873721744,0.4833845597450702
CMR,2010,0.1727386607412476,0.4463532252414968,0.5580388457750269,0.2787711111496608,0.13980822014733865,0.5558566751634301,0.2909724503480854,0.4312134262018171
CMR,2011,0.05022490183859413,0.5335504869649937,0.1720692677419204,0.19636704429293864,0.063272669870718,0.6094260944438216,0.26925678404175896,0.42574629533601577
CMR,2012,0.17332526020833844,0.49551125156123205,0.5182888707728114,0.2904525176523256,0.15057591310192342,0.5602666673086699,0.2756445322150276,0.4613647473519852
CMR,2013,0.05888686854552346,0.47302011977596053,0.22141791643441355,0.17064913965826672,0.04943992575945726,0.5890204812966594,0.2826911730011015,0.2051657133085198
CMR,2014,0.06545104607003148,0.5514842549301506,0.21218123185339383,0.21725283821539856,0.07507204607818102,0.6287133251102905,0.2652976740708953,0.42289834956265754
CMR,2015,0.05465397768619137,0.6025037801085679,0.1663344213407602,0.1756897760839368,0.04580163337451889,0.6739256909906673,0.3022333756634889,0.3474811232760139
CMR,2016,0.06024097321716339,0.5111048104083468,0.21087395739546919,0.17893195386787492,0.05725013783393912,0.5592413455465108,0.30343319470666835,0.4125349892714906
CMR,2017,0.040767535260603865,0.5126833843491848,0.14732123054144375,0.14026218151721492,0.02996021252068584,0.5759849308136166,0.27109476503129243,0.2105061172104953
CMR,2018,0.05137737210940464,0.5487515961385211,0.17122110355512646,0.17847738286122142,0.03525023337539422,0.5674849476311944,0.25644843831820885,0.3255375645671194
CMR,2019,0.05209621525786192,0.5662002520968831,0.16851532560341134,0.2039493920853279,0.06913653186335235,0.6016407449275529,0.263975161049942,0.17599500820339486
CMR,2020,0.050750261246491624,0.5117760655758815,0.18043692828804028,0.1759082307220772,0.0340494835712973,0.510545342519497,0.2556678205163677,0.2888974786335642
CMR,2021,0.0365964084908435,0.5631257945332842,0.12204453430706544,0.15073262581940589,0.03201792038655884,0.5549216785242482,0.25650352787809005,0.19831885544970124
CMR,2022,0.16137695915807665,0.48390258520277873,0.5001768940867924,0.2852276375774965,0.14726319263184065,0.5524449374218542,0.2972066170744027,0.48802507213144425
CMR,2023,0.17036484323497364,0.5005824776264373,0.507833738768781,0.3076612778464769,0.17254101287619117,0.5485968831888578,0.29144070824805807,0.45630856953289783
COD,1990,0.32090997652096204,0.2776677500534834,0.9277583769864838,0.3451331196211917,0.3709358629985114,0.32112524601034287,0.5324890549390133,0.7080891212899498
COD,1991,0.35141917873881756,0.20659770281730788,0.7404711565039928,0.3404327483598144,0.3939782155008563,0.29416463041867047,0.559767120779476,0.7937508019750732
COD,1992,0.2901669955545303,0.3266494686272905,0.940853600396104,0.30338408622529667,0.3044880977487581,0.3022840776216634,0.48818454925419263,0.6668764603635444
COD,1993,0.5767699214852565,0.2069428865996281,0.5281089819249551,0.4821504898411941,0.6694752804930807,0.34724074454681236,0.6252929048907683,0.7809715904292298
COD,1994,0.4285023747233815,0.3586110558478194,0.9112055312982748,0.4987503415351662,0.5251126416061002,0.47371151153515706,0.5361319534566343,0.6227211434573575
COD,1995,0.24569134720572272,0.38183934201212927,0.7830416947797404,0.4348513114291501,0.3388085049217082,0.5581195876276716,0.4962962074424403,0.6181606579878708
COD,1996,0.24576388091569218,0.4214440861724274,0.7366934840070146,0.4467082324645232,0.3482391351392847,0.5730207343633721,0.47756739165582496,0.5785559138275725
COD,1997,0.21227499459287275,0.2984374260249013,0.831289727929852,0.3607027709234405,0.24185905926761597,0.5379434177319187,0.5295285537435122,0.6993232659582884
COD,1998,0.11766566999453058,0.2710375586490135,0.6054267694412929,0.30626385818768403,0.16640952007730817,0.5636549566901623,0.4395631602857477,0.7269731902409805
COD,1999,0.14715608138974795,0.22511254392789215,0.7905908335100025,0.3506847044615368,0.2030011586155377,0.605808177559153,0.49873062925948153,0.7748874560721078
COD,2000,0.20098402746899668,0.5806395774810363,0.5142731775145021,0.5096201640284671,0.002221959301004495,0.45182210217980545,0.3711194234363652,0.419300663987752
COD,2001,0.3217463093197819,0.42843216555231767,0.8577860338491783,0.6631158684660022,0.0020745905472779693,0.20932378083777567,0.4815981755993428,0.5724694263444914
COD,2002,0.20671817048370375,0.5480251865956995,0.5477840077549853,0.5917416813343712,0.0021416597940089313,0.23125864252583048,0.3507499186557796,0.45253474750401707
COD,2003,0.26254641734361156,0.4471242163415635,0.7399106145346934,0.5958875452629546,0.0019445157251401285,0.2269164454449377,0.44261728731842187,0.5528587360961776
COD,2004,0.21518370875684145,0.5281593532783814,0.5789620425532273,0.5785529640004017,0.0007432625846040936,0.25733162338144944,0.3621682868642384,0.47182053091300813
COD,2005,0.1365714220549697,0.6047167439743242,0.36847053093134835,0.39121979609840857,0.0004975876948976894,0.54420765463608,0.2897503630423402,0.3915478453691904
COD,2006,0.1217966260346872,0.6514527862702927,0.3150254603404703,0.3786286885110052,0.0007568985392788847,0.581793490858402,0.26377277841673114,0.34854721372970726
COD,2007,0.09714149973133339,0.6817345578600773,0.24944019984831192,0.3339706751146456,0.001089495643612367,0.6269282501459502,0.2169244677760414,0.28844424909302036
COD,2008,0.06490008660778487,0.7449005908168239,0.16028657030563417,0.28561481878298633,0.0004129500742456428,0.677942926723277,0.1765838119505432,0.24440186852913307
COD,2009,0.09290734316533483,0.7150563633397448,0.22997900132721058,0.3475768534388052,0.0007966388046542924,0.6276073088516293,0.20249531301203655,0.2785777883232461
COD,2010,0.09667691368037112,0.7627352955250807,0.22498380321999698,0.3771673953258419,0.0007494326227576515,0.6526086015751542,0.19375065170779798,0.2376341676605881
COD,2011,0.06475476716910013,0.7731730910058503,0.1545592894121919,0.3077124864514323,0.0005922030415741932,0.6699882096302658,0.16568568938852135,0.22692705143279743
COD,2012,0.0860911267642865,0.77875095374281,0.19909097557743102,0.3532554180706811,0.0009893386879451422,0.681892451374834,0.18523930471746472,0.22159457110430328
COD,2013,0.05873866042727279,0.7856231408136606,0.13913149633473787,0.2938499539681499,0.001298943321410404,0.6902774311658477,0.16506892137938256,0.218016313062305
COD,2014,0.04242020860145739,0.8235902550396692,0.09796696548700423,0.296377091189888,0.002004176403041575,0.6747858807795971,0.1436210090968691,0.17647156996148994
COD,2015,0.04921330431772609,0.8628915750501638,0.10791150322939193,0.32815175909493255,0.0019327094141734409,0.7160908894675325,0.2479187374994857,0.1462276329915142
COD,2016,0.06711457310410868,0.7345830931425424,0.16743113003764226,0.22660051815930915,0.07562348213698669,0.6789927331970038,0.21098024329472875,0.2671248725870727
COD,2017,0.049659295555711865,0.7858999542033396,0.11886480957522046,0.20525408883572993,0.05053527430923379,0.7008619881540153,0.17946790806931345,0.1875751159142029
COD,2018,0.035885950918058594,0.8577743813882117,0.0803122833603852,0.18278906018288993,0.03563496777993132,0.7818127822644756,0.1233555525931265,0.1393388420240872
COD,2019,0.028100074478140107,0.86237580237643,0.06311248897027523,0.18104665738636938,0.0219456347127564,0.7883102825912376,0.1291197808521604,0.1362247794553349
COD,2020,0.012930027557439445,0.9068848775086281,0.02811441190227445,0.16167303110270592,0.001859415866157771,0.8360793312700142,0.08390542169184659,0.08862354292437245
COD,2021,0.024970607054753124,0.9111038302852964,0.05335175507133735,0.3141494192703197,0.0005910961194373872,0.716887778301309,0.10619155879729483,0.06489806347832168
COD,2022,0.025153685560945934,0.9193543705155657,0.05326304079487558,0.2727387012649418,0.0008326595385081941,0.8101271322982379,0.11245168479594221,0.07805704279998822
COD,2023,0.026675922461869235,0.8796190781396588,0.05886807815151542,0.22298020994009274,0.0004581565362490303,0.7955502791305092,0.11272097202411802,0.1203809228377917
COG,1990,0.6411679815761819,0.04482508937864871,0.13068671179508234,0.2543438471701737,0.6833662010305616,0.0946648992820638,0.7042349290171636,0.954101361170194
COG,1991,0.5913845182230668,0.06632052201236695,0.20167253694338935,0.22160920216856428,0.5841607565011823,0.08407041715697347,0.6761548671513689,0.9340159595807959
COG,1992,0.5366038672338672,0.07371109763606601,0.24155100850845068,0.23663851595409943,0.5192345409206801,0.10784680682773178,0.6954085820741834,0.9251815033936044
COG,1993,0.8929122012616089,0.04150995856699906,0.08884626318068663,0.28504524833291217,0.9281173841670223,0.08754366094553168,0.782319412106551,0.9584875589284518
COG,1994,0.8499854857162371,0.0617505933780715,0.13545716747200065,0.31552687994071793,0.877082121704865,0.11350956712195405,0.7847791022854352,0.9382494066219285
COG,1995,0.4899666405865372,0.06672086975528937,0.2397067242062618,0.22885414999062428,0.43223196440201056,0.12117156129438615,0.67967103452167,0.9332791302447105
COG,1996,0.6832129147298789,0.09176833930399021,0.2368272492433208,0.3028779709239598,0.474467737523472,0.07865504757447879,0.6700622946167492,0.9082316606960099
COG,1997,0.33774093875300143,0.15647073057919883,0.633213419628997,0.257411095803963,0.2824096552542626,0.19310022156531684,0.5918554796044447,0.8435292694208011
COG,1998,0.2214581034299709,0.1524967646423942,0.8155891400931521,0.24332266905046918,0.2488159046401663,0.23795071042370394,0.5190976150585112,0.714928828826031
COG,1999,0.27782411864983525,0.18338063846800884,0.7952244014740403,0.3084905905797767,0.35554553919422016,0.26766316543286406,0.5524797529565388,0.8166193615319913
COG,2000,0.2672208467951922,0.3222579456769182,0.9066343020570501,0.32254021921855325,0.32815134606985447,0.3170250381706701,0.5025915580594593,0.6676502325534527
COG,2001,0.23375180692282446,0.4053090888742395,0.7315478335793939,0.346431000118454,0.34759009373757127,0.3452757716785869,0.48788867183143836,0.5946982271961002
COG,2002,0.15162348014270105,0.38372405207262705,0.5664487870720767,0.25814513178376935,0.17475209858917376,0.38133395593904507,0.4383506354296999,0.6163058494910313
COG,2003,0.10948301260767135,0.3800753931356257,0.44727252692737723,0.1947697484758652,0.13400623710561266,0.24946686729999212,0.39480056358335197,0.6119624948239126
COG,2004,0.022117818904304573,0.6857985991986908,0.06248709124044255,0.14481660260472656,0.029709394783622754,0.7058995493754046,0.21138157818896652,0.31189593558596485
COG,2005,0.03387034475527896,0.7228837565195031,0.08951479667760778,0.16774590046324,0.04034946995074947,0.6973743931845766,0.19489323198822778,0.25558920203583585
COG,2006,0.0511462942640236,0.711411123653609,0.13414411311791383,0.2159260930287587,0.06965015734760689,0.6694037662826057,0.2229702402841282,0.28858887634639097
COG,2007,0.08648247562704992,0.706332258408491,0.21816566194939815,0.2945146917757944,0.12539470464799388,0.6917270064575959,0.22518107424868666,0.2730394755937143
COG,2008,0.13765042279328446,0.5866237003668896,0.38010586984023154,0.32353676315373314,0.18503294927324762,0.5657156604979277,0.29611111936822015,0.41300566927744997
COG,2009,0.12900729593384916,0.5771527644253235,0.3653769256455327,0.2936458108323426,0.14066679123058712,0.6129937383588674,0.29597942225178353,0.4219948244365868
COG,2010,0.26236108309359824,0.5898388255210827,0.615726616352464,0.4139967723404913,0.2783830015840746,0.6156745438229713,0.3125443080432,0.4103829867631599
COG,2011,0.14598558645513093,0.6199622570162576,0.3811893660892176,0.4076384969464324,0.20964717564388619,0.7926133213213764,0.29085113195772794,0.3800439587071674
COG,2012,0.1655363718389366,0.5805008466590386,0.443775103264197,0.3885686337882035,0.21518462418408418,0.7016560023120761,0.29308110394498627,0.41995893531067857
COG,2013,0.0768142649553298,0.6492639383027549,0.211586753632449,0.2705231666011053,0.10951571167269565,0.668240041087504,0.24420918919052984,0.35350438134807527
COG,2014,0.06255081924059977,0.5712517921919028,0.1973826491475767,0.213275208968335,0.05899786527119106,0.47182421792379403,0.2925856074623644,0.42877318745981596
COG,2015,0.07466836571443661,0.6243733994141084,0.21363062820919157,0.26807010479213894,0.041034870850529606,0.5537957901500271,0.2911891944826553,0.44977783317486464
COG,2016,0.09741470457260472,0.4179978543052287,0.3780067167346406,0.27633540943656604,0.02475903918364897,0.34513461001563095,0.3649472030521631,0.5823429481972738
COG,2017,0.055261121459935156,0.6541515409599356,0.15579400929054318,0.1864538647692983,0.05839907956679019,0.5662853124684992,0.2279134845470653,0.3406545411526525
COG,2018,0.03287771025601139,0.760426579687734,0.0828880183122237,0.18204670074009516,0.030434248338040846,0.5948908352851511,0.15814288203940713,0.2364674872044957
COG,2019,0.05805163809720726,0.7387854097775743,0.1457051683328101,0.22116090442972372,0.057251838457650674,0.5500056251213203,0.1880608260329631,0.26122742525415915
COG,2020,0.05537639010669593,0.7358031400780034,0.13998438532343832,0.24806751371362387,0.04742410416877527,0.5406422337755182,0.18068922623552214,0.26425610092436114
COG,2021,0.03574570844723912,0.7320910959210641,0.09310756724313833,0.21113204002171376,0.020748615701821765,0.5887798459257091,0.18673528100602263,0.25131552070588353
COG,2022,0.07149814236774805,0.7329792648648117,0.17775052903898206,0.4025681941937762,0.016791739369071804,0.5936636980537587,0.23774990725732864,0.26702073513518826
COG,2023,0.10202736847576244,0.7004660489125542,0.2542759012474059,0.336494791299605,0.0767350889417562,0.6203930823780887,0.22794259880728462,0.2995339510874459
COL,1990,0.5001645449326155,0.20154929278193534,0.5744486767950079,0.3460718467493353,0.5334266922199467,0.22452142882852336,0.5847734904298105,0.7479263619993184
COL,1991,0.47478481840310344,0.23433075251811872,0.6609099055988752,0.3385024373880178,0.47624079706400985,0.2224657848261421,0.5565419614675386,0.7236519628773559
COL,1992,0.4718075880305054,0.24520112665156027,0.6839557780278495,0.34544238001913985,0.4707207589303475,0.23762180908476815,0.5312417734002567,0.7313111525357723
COL,1993,0.5584602148073782,0.23829608831071059,0.5981655554606695,0.3820154405031757,0.6047451197462647,0.2413178577514875,0.573528646716286,0.7296279833009276
COL,1994,0.5576341380149167,0.22847371109364464,0.5812782847868307,0.39225828139994884,0.6304766609328912,0.24404798600977742,0.5683626296395727,0.7501678214138285
COL,1995,0.4421056792976546,0.24607961529988273,0.7151551107868248,0.3416980205252396,0.421898894266836,0.2392169800131783,0.5516236297467527,0.711021097248083
COL,1996,0.4513157517465908,0.2738888501683115,0.75534228394334,0.3563918794473246,0.47818535645703797,0.2592625908427007,0.5415767661873276,0.7048004305881125
COL,1997,0.4484270590975291,0.28783014851489264,0.7818739036817994,0.3647444447711327,0.4676227721764049,0.2844996392545544,0.5282132443379782,0.6805017136123259
COL,1998,0.39284261310935,0.30695593363259893,0.8772694229266214,0.35818511518804536,0.42426769452631924,0.30239534708272375,0.4783952869159924,0.6252711953223454
COL,1999,0.475703370386194,0.2907853533306884,0.758746591653958,0.4126863565722297,0.5363780765916377,0.31751862414489423,0.5317021481288019,0.6644914159649656
COL,2000,0.46195667469187296,0.329985996274092,0.8333582931491608,0.4362046536187068,0.5339662797279942,0.3563417898514922,0.511434178969848,0.6241511354990367
COL,2001,0.42961494918905646,0.35686000433064313,0.9074923561992481,0.4031987752874425,0.4751123391499533,0.3421701332450219,0.4911370694403747,0.6014900553567111
COL,2002,0.41831104060704194,0.3596862943525972,0.9246465975908694,0.42413880217000055,0.4778647603650835,0.3764532110900289,0.47487938087264925,0.5824331317976342
COL,2003,0.418144898472784,0.34842076849797016,0.9090435001474259,0.44048871869373996,0.5026224209545679,0.386035925194016,0.48508758697132737,0.5966139004857073
COL,2004,0.37288103519620214,0.3967724666012766,0.968958198268081,0.43522623246313463,0.44048643867687776,0.4300288426427729,0.4593985061955799,0.54890034500738
COL,2005,0.37333099841019113,0.4086197840911053,0.954870835261482,0.4449042541941539,0.4407318207258054,0.4491161883298677,0.44762916076204584,0.5362242623471496
COL,2006,0.3563301996648976,0.41492453930405204,0.9240272549670343,0.45127658261777764,0.43135765768881884,0.47211530939388885,0.4518749559570017,0.5605466541359901
COL,2007,0.33517484174130086,0.44808744264004,0.855843179034309,0.4295184666247155,0.3827056514929258,0.4820574570873746,0.4196917279944373,0.47656410312945346
COL,2008,0.37145026282823196,0.4336285739451713,0.9227674256522036,0.4327004893918626,0.41188964913344533,0.4545628032019278,0.4447811138705696,0.5014869148129297
COL,2009,0.3933221768705887,0.4053663268034885,0.9849200910273591,0.4432865888316917,0.4465965495432088,0.44000115997095357,0.4685540570432563,0.608643322258528
COL,2010,0.41331535916079387,0.42243184343385876,0.989091815988421,0.48671394911896865,0.4868418676505814,0.4865860641981684,0.45520396544108344,0.5362847177994028
COL,2011,0.3728850156153961,0.4317753384479019,0.9268134405589552,0.47737879168903147,0.4504236322219096,0.5059470561753412,0.45748460608386055,0.5653093913172115
COL,2012,0.3692594438130482,0.4589700484654122,0.8916838805080824,0.4715926723156059,0.42694256638564876,0.5209123336296368,0.43326891247815214,0.5191720925260823
COL,2013,0.3439211571982485,0.47584469007351765,0.8390716894167777,0.4259764391882716,0.3701768044519132,0.490187187747175,0.419907879939751,0.49612955287052996
COL,2014,0.32666252180896277,0.47191602918709397,0.8181099314563879,0.3941819618440615,0.3222971918939899,0.4732348077613056,0.41599371419860887,0.519174643525435
COL,2015,0.3327331376669538,0.5030235551013886,0.7962440278278017,0.4109059984079719,0.33491878397621133,0.5041333827954088,0.4383011705659472,0.5179947052584177
COL,2016,0.3400592981990637,0.4467638254261608,0.8643856236259752,0.4328738066647724,0.38338534421221465,0.48875037954693107,0.42584950461777205,0.5275387222192933
COL,2017,0.3031004344493355,0.4655345988494247,0.7886719218313943,0.3926940846886723,0.3193665966308956,0.48285777465856594,0.39997237146488995,0.47240808114707883
COL,2018,0.28642869155371425,0.4953739533635321,0.7327391213521225,0.38479529204905377,0.29646590639400605,0.49944163423072857,0.36983090122369894,0.43634064610839
COL,2019,0.30257807280808763,0.50854950480231,0.7460677732089699,0.41526603777832116,0.3379955087303877,0.5102016969984732,0.3850899648913939,0.4472961997847611
COL,2020,0.29401384721677076,0.49536648762765023,0.744923161215355,0.42138696847904616,0.33699702702066736,0.5269096252088622,0.3807269709658777,0.4422639478599786
COL,2021,0.27328684205654896,0.5183998974611679,0.6903913591454899,0.4071171610978222,0.3083794442219081,0.5374689719626105,0.3638357836742249,0.4090640709119008
COL,2022,0.35346337222161434,0.42869770375072846,0.9038122276340758,0.40198742929641795,0.3553500404854578,0.4547456730033934,0.4345546702694505,0.5069441758736739
COL,2023,0.3347284456390562,0.48094986196678347,0.8207364165942908,0.4055199053907873,0.33475252070516043,0.49124766356275573,0.4100439077229714,0.5094901904552854
CRI,1990,0.4930239683727638,0.25920945077964685,0.6891729194156639,0.4038214227236169,0.5229251391469353,0.3118452895887742,0.5528991285191337,0.738938082504831
CRI,1991,0.5102219847296053,0.2724133030258183,0.6961436758291134,0.42150272770832664,0.5350003315694644,0.3320830642186094,0.5549454321099718,0.6604648033767344
CRI,1992,0.5479614331498626,0.2508426430227785,0.6280454757433293,0.377814971367423,0.5427033633748312,0.2630242637556255,0.540143397637925,0.6749022579858304
CRI,1993,0.6783434272287657,0.1858924060446057,0.43018907313880145,0.42236199731451385,0.7386641921036932,0.24150305197204303,0.5989028021815808,0.7873493660929517
CRI,1994,0.6223665090434755,0.2206528511033831,0.5234822864920782,0.440968063739854,0.7143493643515532,0.2722097099015262,0.5516112013537015,0.7131002769395238
CRI,1995,0.49961324690493075,0.2604457733015091,0.6853303924497056,0.39681785562124233,0.5062971754350626,0.3110118289807394,0.5266115959511989,0.7007565936234779
CRI,1996,0.4870592632383588,0.3041558042017649,0.768832184113537,0.3942448031286326,0.4609550918897885,0.3371889529557391,0.5044755381398843,0.6788257841620082
CRI,1997,0.47566040821986466,0.32364937050494774,0.8098221218343788,0.41663128261516247,0.49012556058133666,0.3541574641560637,0.4829686128468502,0.6282162638444013
