ISO3,year,D_US,D_EU,D_ON,D_S
SLB,2009,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2009,0.0,0.0,1.999999999998,4.999999999998
THA,2009,0.0,0.0,5.999999999999,3.5079365079350158
TON,2009,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2009,0.0,0.0,0.5079365079365079,1.999999999998
VUT,2009,0.0,0.0,0.0,1.999999999998
WSM,2009,0.0,0.0,0.5079365079365079,1.999999999998
BRN,2010,0.0,0.0,5.999999999999,4.999999999999
BWA,2010,0.0,0.0,1.999999999998,2.999999999998
CHN,2010,0.0,0.0,4.999999999995,5.0
COK,2010,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2010,0.0,0.0,0.0,1.999999999998
IDN,2010,0.0,0.0,5.999999999998,5.507936507935508
JPN,2010,0.0,0.0,6.0,0.0
KHM,2010,0.0,0.0,3.999999999999,4.999999999998
KIR,2010,0.0,0.0,0.5079365079365079,1.999999999998
LSO,2010,0.0,0.0,1.999999999998,2.999999999998
MHL,2010,0.0,0.0,0.0,0.0
MMR,2010,0.0,0.0,3.999999999999,4.999999999999
MYS,2010,0.0,0.0,4.999999999999,5.507936507936508
NAM,2010,0.0,0.0,1.999999999998,4.999999999997
NIU,2010,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2010,0.0,0.0,0.0,1.999999999998
NZL,2010,0.0,0.0,6.0,0.0
PSE,2010,0.0,0.0,1.999999999998,4.174603174600842
SLB,2010,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2010,0.0,0.0,1.999999999998,4.999999999998
THA,2010,0.0,0.0,5.999999999999,5.507936507935508
TON,2010,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2010,0.0,0.0,0.5079365079365079,1.999999999998
VUT,2010,0.0,0.0,0.0,1.999999999998
WSM,2010,0.0,0.0,0.5079365079365079,1.999999999998
BRN,2011,0.0,0.0,5.999999999999,4.999999999999
BWA,2011,0.0,0.0,1.999999999998,2.999999999998
CHN,2011,0.0,0.0,4.999999999995,5.0
COK,2011,0.0,0.0,0.5079365079365079,1.999999999998
COL,2011,0.0,0.0,5.999999999999,5.999999999999985
FSM,2011,0.0,0.0,0.0,1.999999999998
HKG,2011,0.0,0.0,3.999999999996,0.999999999999
IDN,2011,0.0,0.0,5.999999999998,5.507936507935508
JPN,2011,0.0,0.0,6.0,0.0
KHM,2011,0.0,0.0,3.999999999999,4.999999999999
KIR,2011,0.0,0.0,0.5079365079365079,1.999999999998
LSO,2011,0.0,0.0,1.999999999998,2.999999999998
MHL,2011,0.0,0.0,0.0,0.0
MMR,2011,0.0,0.0,3.999999999999,4.999999999999
MYS,2011,0.0,0.0,4.999999999999,5.507936507936508
NAM,2011,0.0,0.0,1.999999999998,4.999999999997
NIU,2011,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2011,0.0,0.0,0.0,1.999999999998
NZL,2011,0.0,0.0,6.0,0.0
PSE,2011,0.0,0.0,1.999999999998,4.174603174600842
SLB,2011,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2011,0.0,0.0,1.999999999998,4.999999999998
THA,2011,0.0,0.0,5.999999999999,5.507936507935508
TON,2011,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2011,0.0,0.0,0.5079365079365079,1.999999999998
VUT,2011,0.0,0.0,0.0,1.999999999998
WSM,2011,0.0,0.0,0.5079365079365079,1.999999999998
BRN,2012,0.0,0.0,5.999999999999,4.999999999999
BWA,2012,0.0,0.0,1.999999999998,2.999999999998
CHN,2012,0.0,0.0,4.999999999995,5.0
COK,2012,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2012,0.0,0.0,0.0,1.999999999998
HKG,2012,0.0,0.0,5.999999999998,0.999999999999
IDN,2012,0.0,0.0,5.999999999998,5.507936507935508
JPN,2012,0.0,0.0,6.0,0.0
KHM,2012,0.0,0.0,3.999999999999,4.999999999999
KIR,2012,0.0,0.0,0.5079365079365079,1.999999999998
LSO,2012,0.0,0.0,1.999999999998,2.999999999998
MHL,2012,0.0,0.0,0.0,0.0
MMR,2012,0.0,0.0,3.999999999999,4.999999999999
MYS,2012,0.0,0.0,4.999999999999,5.507936507936508
NAM,2012,0.0,0.0,1.999999999998,4.999999999997
NIU,2012,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2012,0.0,0.0,0.0,1.999999999998
NZL,2012,0.0,0.0,6.0,0.0
PSE,2012,0.0,0.0,1.999999999998,4.174603174600842
SLB,2012,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2012,0.0,0.0,1.999999999998,4.999999999998
THA,2012,0.0,0.0,5.999999999999,5.507936507935508
TON,2012,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2012,0.0,0.0,0.5079365079365079,1.999999999998
UKR,2012,0.0,0.0,4.999999999995,5.999999999998
VUT,2012,0.0,0.0,0.0,1.999999999998
WSM,2012,0.0,0.0,0.5079365079365079,1.999999999998
BRN,2013,0.0,0.0,5.999999999999,4.999999999999
BWA,2013,0.0,0.0,1.999999999998,2.999999999998
CHN,2013,0.0,0.0,4.999999999995,5.0
COK,2013,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2013,0.0,0.0,0.0,1.999999999998
HKG,2013,0.0,0.0,5.999999999998,0.999999999999
IDN,2013,0.0,0.0,5.999999999998,5.507936507935508
JPN,2013,0.0,0.0,6.0,0.0
KHM,2013,0.0,0.0,3.999999999999,4.999999999999
KIR,2013,0.0,0.0,0.5079365079365079,1.999999999998
LSO,2013,0.0,0.0,1.999999999998,2.999999999998
MHL,2013,0.0,0.0,0.0,0.0
MMR,2013,0.0,0.0,3.999999999999,4.999999999999
MYS,2013,0.0,0.0,5.0,5.507936507936508
NAM,2013,0.0,0.0,1.999999999998,4.999999999997
NIU,2013,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2013,0.0,0.0,0.0,1.999999999998
NZL,2013,0.0,0.0,6.0,0.0
PSE,2013,0.0,0.0,1.999999999998,4.174603174600842
SLB,2013,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2013,0.0,0.0,1.999999999998,4.999999999998
THA,2013,0.0,0.0,5.999999999999,5.507936507935508
TON,2013,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2013,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2013,0.0,0.0,5.999999999994,5.0
UKR,2013,0.0,0.0,4.999999999995,6.0
VUT,2013,0.0,0.0,0.0,1.999999999998
WSM,2013,0.0,0.0,0.5079365079365079,1.999999999998
ARE,2014,0.0,0.0,5.999999999994,5.999999999997755
BRN,2014,0.0,0.0,5.999999999999,4.999999999999
BWA,2014,0.0,0.0,1.999999999998,2.999999999998
CHN,2014,0.0,0.0,5.999999999999,5.0
COK,2014,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2014,0.0,0.0,0.0,1.999999999998
HKG,2014,0.0,0.0,5.999999999998,3.9999999999969997
IDN,2014,0.0,0.0,5.999999999998,5.507936507935508
JPN,2014,0.0,0.0,6.0,0.0
KHM,2014,0.0,0.0,3.999999999999,4.999999999999
KIR,2014,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2014,0.0,0.0,5.999999999994,5.999999999997755
LSO,2014,0.0,0.0,1.999999999998,2.999999999998
MHL,2014,0.0,0.0,0.0,0.0
MMR,2014,0.0,0.0,3.999999999999,4.999999999999
MYS,2014,0.0,0.0,5.0,5.507936507936508
NAM,2014,0.0,0.0,1.999999999998,4.999999999997
NIU,2014,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2014,0.0,0.0,0.0,1.999999999998
NZL,2014,0.0,0.0,6.0,0.0
PSE,2014,0.0,0.0,1.999999999998,4.174603174600842
QAT,2014,0.0,0.0,5.999999999994,5.999999999997755
SAU,2014,0.0,0.0,5.999999999994,5.999999999997755
SLB,2014,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2014,0.0,0.0,1.999999999998,4.999999999998
THA,2014,0.0,0.0,5.999999999999,5.507936507935508
TON,2014,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2014,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2014,0.0,0.0,5.999999999994,5.999999999999
UKR,2014,0.0,0.0,4.999999999995,6.0
VUT,2014,0.0,0.0,0.0,1.999999999998
WSM,2014,0.0,0.0,0.5079365079365079,1.999999999998
ARE,2015,0.0,0.0,5.999999999994,5.999999999997755
BRN,2015,0.0,0.0,5.999999999999,4.999999999999
BWA,2015,0.0,0.0,1.999999999998,2.999999999998
CHN,2015,0.0,0.0,5.999999999999,5.0
COK,2015,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2015,0.0,0.0,0.0,1.999999999998
HKG,2015,0.0,0.0,5.999999999998,3.9999999999969997
IDN,2015,0.0,0.0,5.999999999998,5.507936507935508
JPN,2015,0.0,0.0,6.0,0.0
KHM,2015,0.0,0.0,3.999999999999,4.999999999999
KIR,2015,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2015,0.0,0.0,5.999999999994,5.999999999997755
LSO,2015,0.0,0.0,1.999999999998,2.999999999998
MHL,2015,0.0,0.0,0.0,0.0
MMR,2015,0.0,0.0,3.999999999999,4.999999999999
MYS,2015,0.0,0.0,5.0,5.507936507936508
NAM,2015,0.0,0.0,1.999999999998,4.999999999997
NIU,2015,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2015,0.0,0.0,0.0,1.999999999998
NZL,2015,0.0,0.0,6.0,0.0
PSE,2015,0.0,0.0,1.999999999998,4.174603174600842
QAT,2015,0.0,0.0,5.999999999994,5.999999999997755
SAU,2015,0.0,0.0,5.999999999994,5.999999999997755
SLB,2015,0.0,0.0,0.5079365079365079,1.999999999998
SWZ,2015,0.0,0.0,1.999999999998,4.999999999998
THA,2015,0.0,0.0,5.999999999999,5.507936507936508
TON,2015,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2015,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2015,0.0,0.0,5.999999999994,5.999999999999
UKR,2015,0.0,0.0,4.999999999995,6.0
VUT,2015,0.0,0.0,0.0,1.999999999998
WSM,2015,0.0,0.0,0.5079365079365079,1.999999999998
ARE,2016,0.0,0.0,5.999999999994,5.999999999997755
BRN,2016,0.0,0.0,5.999999999999,4.999999999999
CHN,2016,0.0,0.0,5.999999999999,5.0
COK,2016,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2016,0.0,0.0,0.0,1.999999999998
HKG,2016,0.0,0.0,5.999999999998,3.9999999999969997
IDN,2016,0.0,0.0,5.999999999998,5.507936507935508
JPN,2016,0.0,0.0,6.0,0.0
KHM,2016,0.0,0.0,3.999999999999,4.999999999999
KIR,2016,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2016,0.0,0.0,5.999999999994,5.999999999997755
MHL,2016,0.0,0.0,0.0,0.0
MMR,2016,0.0,0.0,3.999999999999,4.999999999999
MNG,2016,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2016,0.0,0.0,5.0,5.507936507936508
NIU,2016,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2016,0.0,0.0,0.0,1.999999999998
NZL,2016,0.0,0.0,6.0,0.0
PSE,2016,0.0,0.0,1.999999999998,4.174603174600842
QAT,2016,0.0,0.0,5.999999999994,5.999999999997755
SAU,2016,0.0,0.0,5.999999999994,5.999999999997755
SLB,2016,0.0,0.0,0.5079365079365079,1.999999999998
THA,2016,0.0,0.0,5.999999999999,5.507936507936508
TON,2016,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2016,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2016,0.0,0.0,5.999999999994,5.999999999999
UKR,2016,0.0,0.0,4.999999999995,6.0
VUT,2016,0.0,0.0,0.0,1.999999999998
WSM,2016,0.0,0.0,0.5079365079365079,1.999999999998
ARE,2017,0.0,0.0,5.999999999994,5.999999999997755
BRN,2017,0.0,0.0,5.999999999999,4.999999999999
CHN,2017,0.0,0.0,5.999999999999,5.0
COK,2017,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2017,0.0,0.0,0.0,1.999999999998
HKG,2017,0.0,0.0,5.999999999998,3.999999999998
IDN,2017,0.0,0.0,5.999999999998,5.507936507935508
JPN,2017,0.0,0.0,6.0,0.0
KHM,2017,0.0,0.0,3.999999999999,4.999999999999
KIR,2017,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2017,0.0,0.0,5.999999999994,5.999999999997755
MHL,2017,0.0,0.0,0.0,0.0
MMR,2017,0.0,0.0,3.999999999999,4.999999999999
MNG,2017,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2017,0.0,0.0,5.0,5.507936507936508
NIU,2017,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2017,0.0,0.0,0.0,1.999999999998
NZL,2017,0.0,0.0,6.0,0.0
PSE,2017,0.0,0.0,1.999999999998,4.174603174600842
QAT,2017,0.0,0.0,5.999999999994,5.999999999997755
SAU,2017,0.0,0.0,5.999999999994,5.999999999997755
SLB,2017,0.0,0.0,0.5079365079365079,1.999999999998
THA,2017,0.0,0.0,5.999999999999,5.507936507936508
TON,2017,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2017,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2017,0.0,0.0,5.999999999994,5.999999999999
VUT,2017,0.0,0.0,0.0,1.999999999998
WSM,2017,0.0,0.0,0.5079365079365079,1.999999999998
ARE,2018,0.0,0.0,5.999999999994,5.999999999997755
BRN,2018,0.0,0.0,6.0,4.999999999999
CHN,2018,0.0,0.0,5.999999999999,5.0
COK,2018,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2018,0.0,0.0,0.0,1.999999999998
HKG,2018,0.0,0.0,5.999999999998,3.999999999998
IDN,2018,0.0,0.0,5.999999999998,5.507936507935508
JPN,2018,0.0,0.0,6.0,0.0
KHM,2018,0.0,0.0,3.999999999999,4.999999999999
KIR,2018,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2018,0.0,0.0,5.999999999994,5.999999999997755
MHL,2018,0.0,0.0,0.0,0.0
MMR,2018,0.0,0.0,3.999999999999,4.999999999999
MNG,2018,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2018,0.0,0.0,5.0,5.507936507936508
NIU,2018,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2018,0.0,0.0,0.0,1.999999999998
NZL,2018,0.0,0.0,6.0,0.0
PSE,2018,0.0,0.0,1.999999999998,4.174603174600842
QAT,2018,0.0,0.0,5.999999999994,5.999999999997755
SAU,2018,0.0,0.0,5.999999999994,5.999999999997755
SLB,2018,0.0,0.0,0.5079365079365079,1.999999999998
THA,2018,0.0,0.0,5.999999999999,5.507936507936508
TON,2018,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2018,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2018,0.0,0.0,5.999999999994,5.999999999999
VUT,2018,0.0,0.0,0.0,1.999999999998
ARE,2019,0.0,0.0,5.999999999994,5.999999999997755
BRN,2019,0.0,0.0,6.0,4.999999999999
CHN,2019,0.0,0.0,5.999999999999,5.0
COK,2019,0.0,0.0,0.5079365079365079,1.999999999998
FSM,2019,0.0,0.0,0.0,1.999999999998
HKG,2019,0.0,0.0,5.999999999998,5.999999999999
IDN,2019,0.0,0.0,5.999999999998,5.507936507935508
KHM,2019,0.0,0.0,3.999999999999,4.999999999999
KIR,2019,0.0,0.0,0.5079365079365079,1.999999999998
KWT,2019,0.0,0.0,5.999999999994,5.999999999997755
MHL,2019,0.0,0.0,0.0,0.0
MMR,2019,0.0,0.0,3.999999999999,5.0
MNG,2019,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2019,0.0,0.0,5.0,5.507936507936508
NIU,2019,0.0,0.0,0.5079365079365079,1.999999999998
NRU,2019,0.0,0.0,0.0,1.999999999998
NZL,2019,0.0,0.0,6.0,0.0
PSE,2019,0.0,0.0,1.999999999998,4.174603174600842
QAT,2019,0.0,0.0,5.999999999994,5.999999999997755
SAU,2019,0.0,0.0,5.999999999994,5.999999999997755
SLB,2019,0.0,0.0,0.5079365079365079,1.999999999998
THA,2019,0.0,0.0,5.999999999999,5.507936507936508
TON,2019,0.0,0.0,0.5079365079365079,1.999999999998
TUV,2019,0.0,0.0,0.5079365079365079,1.999999999998
TWN,2019,0.0,0.0,5.999999999994,5.999999999999
VUT,2019,0.0,0.0,0.0,1.999999999998
ARE,2020,0.0,0.0,5.999999999994,5.999999999997755
BRN,2020,0.0,0.0,6.0,5.0
CHN,2020,0.0,0.0,5.999999999999,5.0
COK,2020,0.0,0.0,2.9999999999996945,1.999999999998
FSM,2020,0.0,0.0,2.632016632016632,1.999999999998
HKG,2020,0.0,0.0,6.0,5.999999999999
IDN,2020,0.0,0.0,5.999999999998,5.507936507936508
KHM,2020,0.0,0.0,3.999999999999,4.999999999999
KIR,2020,0.0,0.0,2.9999999999996945,1.999999999998
KWT,2020,0.0,0.0,5.999999999994,5.999999999997755
MHL,2020,0.0,0.0,2.632016632016632,0.0
MMR,2020,0.0,0.0,3.999999999999,5.0
MNG,2020,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2020,0.0,0.0,5.0,5.507936507936508
NIU,2020,0.0,0.0,2.9999999999996945,1.999999999998
NRU,2020,0.0,0.0,2.999999999999632,1.999999999998
NZL,2020,0.0,0.0,6.0,0.0
PLW,2020,0.0,0.0,2.632016632016632,0.0
PSE,2020,0.0,0.0,1.999999999998,4.174603174600842
QAT,2020,0.0,0.0,5.999999999994,5.999999999997755
SAU,2020,0.0,0.0,5.999999999994,5.999999999997755
THA,2020,0.0,0.0,5.999999999999,5.507936507936508
TON,2020,0.0,0.0,2.9999999999996945,1.999999999998
TUV,2020,0.0,0.0,2.9999999999996945,1.999999999998
TWN,2020,0.0,0.0,5.999999999994,5.999999999999
VUT,2020,0.0,0.0,2.999999999999632,1.999999999998
ARE,2021,0.0,0.0,5.999999999994,5.999999999997755
BRN,2021,0.0,0.0,6.0,5.0
CHN,2021,0.0,0.0,5.999999999999,5.0
COK,2021,0.0,0.0,2.9999999999996945,1.999999999998
FSM,2021,0.0,0.0,2.632016632016632,1.999999999998
HKG,2021,0.0,0.0,6.0,5.999999999999
IDN,2021,0.0,0.0,5.999999999999,5.507936507936508
KHM,2021,0.0,0.0,3.999999999999,5.0
KIR,2021,0.0,0.0,2.9999999999996945,1.999999999998
KWT,2021,0.0,0.0,5.999999999994,5.999999999997755
MHL,2021,0.0,0.0,2.632016632016632,0.0
MMR,2021,0.0,0.0,3.999999999999,5.0
MNG,2021,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2021,0.0,0.0,5.0,5.507936507936508
NIU,2021,0.0,0.0,2.9999999999996945,1.999999999998
NRU,2021,0.0,0.0,2.999999999999632,1.999999999998
NZL,2021,0.0,0.0,6.0,0.0
PLW,2021,0.0,0.0,2.632016632016632,0.0
QAT,2021,0.0,0.0,5.999999999994,5.999999999997755
SAU,2021,0.0,0.0,5.999999999994,5.999999999997755
THA,2021,0.0,0.0,5.999999999999,5.507936507936508
TON,2021,0.0,0.0,2.9999999999996945,1.999999999998
TUV,2021,0.0,0.0,2.9999999999996945,1.999999999998
TWN,2021,0.0,0.0,5.999999999994,5.999999999999
VUT,2021,0.0,0.0,2.999999999999632,1.999999999998
ARE,2022,0.0,0.0,5.999999999994,6.0
BRN,2022,0.0,0.0,6.0,5.0
CHN,2022,0.0,0.0,5.999999999999,5.0
COK,2022,0.0,0.0,2.9999999999996945,1.999999999998
FSM,2022,0.0,0.0,2.632016632016632,1.999999999998
HKG,2022,0.0,0.0,6.0,5.999999999999
IDN,2022,0.0,0.0,5.999999999999,5.507936507936508
KHM,2022,0.0,0.0,4.999999999999,5.0
KIR,2022,0.0,0.0,2.9999999999996945,1.999999999998
KWT,2022,0.0,0.0,5.999999999994,5.999999999997755
MHL,2022,0.0,0.0,2.632016632016632,0.0
MMR,2022,0.0,0.0,4.999999999999,5.0
MNG,2022,0.0,0.0,3.999999999996,0.5079365079365079
MYS,2022,0.0,0.0,5.999999999999,5.507936507936508
NIU,2022,0.0,0.0,2.9999999999996945,1.999999999998
NRU,2022,0.0,0.0,2.999999999999632,1.999999999998
NZL,2022,0.0,0.0,6.0,0.0
PLW,2022,0.0,0.0,2.632016632016632,0.0
QAT,2022,0.0,0.0,5.999999999994,5.999999999997755
SAU,2022,0.0,0.0,5.999999999994,5.999999999997755
THA,2022,0.0,0.0,5.999999999999,5.507936507936508
TON,2022,0.0,0.0,2.9999999999996945,1.999999999998
TUV,2022,0.0,0.0,2.9999999999996945,1.999999999998
TWN,2022,0.0,0.0,5.999999999994,5.999999999999
VUT,2022,0.0,0.0,2.999999999999632,1.999999999998
AGO,1989,0.0,0.0,0.0,0.7586206896551724
ARE,1989,0.0,0.0,0.0,0.0
ARG,1989,0.0,0.0,0.0,1.5079365079355078
ATG,1989,0.0,0.0,0.0,3.5079365079342666
BDI,1989,0.0,0.0,0.0,2.275862068965517
BEN,1989,0.0,0.0,0.0,0.0
BFA,1989,0.0,0.0,0.0,0.0
BGD,1989,0.0,0.0,0.0,1.999999999998
BHR,1989,0.0,0.0,0.0,0.0
BHS,1989,0.0,0.0,0.0,2.999999999997
BLZ,1989,0.0,0.0,0.0,2.9999999999977587
BOL,1989,0.0,0.0,0.0,1.758620689654931
BRB,1989,0.0,0.0,0.0,2.9999999999977587
BTN,1989,0.0,0.0,0.0,0.0
BWA,1989,0.0,0.0,0.0,0.8812260536398467
CAF,1989,0.0,0.0,0.0,1.5172413793103448
CIV,1989,0.0,0.0,0.0,0.0
CMR,1989,0.0,0.0,0.0,1.5172413793103448
COD,1989,0.0,0.0,0.0,2.275862068965517
COG,1989,0.0,0.0,0.0,1.5172413793103448
COL,1989,0.0,0.0,0.0,1.758620689654931
COM,1989,0.0,0.0,0.0,0.7586206896551724
CRI,1989,0.0,0.0,0.0,1.7586206896541725
CUB,1989,0.0,0.0,0.0,0.0
DJI,1989,0.0,0.0,0.0,0.7586206896551724
DMA,1989,0.0,0.0,0.0,3.5079365079342666
DOM,1989,0.0,0.0,0.0,0.0
ECU,1989,0.0,0.0,0.0,1.758620689654931
ETH,1989,0.0,0.0,0.0,0.7586206896551724
GAB,1989,0.0,0.0,0.0,1.5172413793103448
GHA,1989,0.0,0.0,0.0,0.0
GIN,1989,0.0,0.0,0.0,0.0
GMB,1989,0.0,0.0,0.0,0.0
GNB,1989,0.0,0.0,0.0,0.0
GNQ,1989,0.0,0.0,0.0,1.5172413793103448
GRD,1989,0.0,0.0,0.0,3.5079365079342666
GTM,1989,0.0,0.0,0.0,1.7586206896551724
GUY,1989,0.0,0.0,0.0,2.9999999999977587
HND,1989,0.0,0.0,0.0,1.7586206896551724
HTI,1989,0.0,0.0,0.0,0.0
IDN,1989,0.0,0.0,0.0,0.5079365079365079
IRN,1989,0.0,0.0,0.0,0.0
IRQ,1989,0.0,0.0,0.0,0.0
JAM,1989,0.0,0.0,0.0,2.9999999999977587
KNA,1989,0.0,0.0,0.0,3.5079365079342666
KWT,1989,0.0,0.0,0.0,0.0
LAO,1989,0.0,0.0,0.0,1.999999999998
LBR,1989,0.0,0.0,0.0,0.0
LBY,1989,0.0,0.0,0.0,0.7586206896551724
LCA,1989,0.0,0.0,0.0,3.5079365079342666
LKA,1989,0.0,0.0,0.0,1.999999999998
LSO,1989,0.0,0.0,0.0,0.8812260536398467
MDG,1989,0.0,0.0,0.0,0.7586206896551724
MLI,1989,0.0,0.0,0.0,0.0
MOZ,1989,0.0,0.0,0.0,0.7586206896551724
MRT,1989,0.0,0.0,0.0,0.7586206896551724
MUS,1989,0.0,0.0,0.0,0.7586206896551724
MWI,1989,0.0,0.0,0.0,0.7586206896551724
MYS,1989,0.0,0.0,0.0,0.5079365079365079
NER,1989,0.0,0.0,0.0,0.0
NGA,1989,0.0,0.0,0.0,0.0
NIC,1989,0.0,0.0,0.0,1.9195402298850575
OMN,1989,0.0,0.0,0.0,0.0
PAN,1989,0.0,0.0,0.0,0.9999999999997586
PRK,1989,0.0,0.0,0.0,0.0
PRY,1989,0.0,0.0,0.0,0.0
QAT,1989,0.0,0.0,0.0,0.0
ROU,1989,0.0,0.0,0.0,0.0
RWA,1989,0.0,0.0,0.0,2.275862068965517
SAU,1989,0.0,0.0,0.0,0.0
SDN,1989,0.0,0.0,0.0,0.0
SEN,1989,0.0,0.0,0.0,0.0
SGP,1989,0.0,0.0,0.0,0.5079365079365079
SLE,1989,0.0,0.0,0.0,0.0
SLV,1989,0.0,0.0,0.0,1.9195402298850575
SOM,1989,0.0,0.0,0.0,0.7586206896551724
STP,1989,0.0,0.0,0.0,1.5172413793103448
SWZ,1989,0.0,0.0,0.0,0.8812260536398467
SYC,1989,0.0,0.0,0.0,0.7586206896551724
TCD,1989,0.0,0.0,0.0,1.5172413793103448
TGO,1989,0.0,0.0,0.0,0.0
THA,1989,0.0,0.0,0.0,0.5079365079365079
TTO,1989,0.0,0.0,0.0,2.9999999999977587
VCT,1989,0.0,0.0,0.0,3.5079365079342666
VEN,1989,0.0,0.0,0.0,0.999999999999
VNM,1989,0.0,0.0,0.0,0.0
YUG,1989,0.0,0.0,0.0,0.0
ZAF,1989,0.0,0.0,0.0,0.5079365079365079
ZMB,1989,0.0,0.0,0.0,0.7586206896551724
ZWE,1989,0.0,0.0,0.0,0.7586206896551724
AGO,1990,0.0,0.0,0.0,0.7586206896551724
ARE,1990,0.0,0.0,0.0,0.0
ARG,1990,0.0,0.0,0.0,1.5079365079355078
ATG,1990,0.0,0.0,0.0,3.5079365079342666
BDI,1990,0.0,0.0,0.0,2.275862068965517
BEN,1990,0.0,0.0,0.0,0.0
BFA,1990,0.0,0.0,0.0,0.0
BGD,1990,0.0,0.0,0.0,1.999999999998
BHR,1990,0.0,0.0,0.0,0.0
BHS,1990,0.0,0.0,0.0,2.999999999997
BLZ,1990,0.0,0.0,0.0,2.9999999999977587
BOL,1990,0.0,0.0,0.0,1.758620689654931
BRB,1990,0.0,0.0,0.0,2.9999999999977587
BTN,1990,0.0,0.0,0.0,0.0
BWA,1990,0.0,0.0,0.0,0.8812260536398467
CAF,1990,0.0,0.0,0.0,1.5172413793103448
CIV,1990,0.0,0.0,0.0,0.0
CMR,1990,0.0,0.0,0.0,1.5172413793103448
COD,1990,0.0,0.0,0.0,2.275862068965517
COG,1990,0.0,0.0,0.0,1.5172413793103448
COL,1990,0.0,0.0,0.0,1.758620689654931
COM,1990,0.0,0.0,0.0,0.7586206896551724
CRI,1990,0.0,0.0,0.0,1.7586206896541725
CUB,1990,0.0,0.0,0.0,0.0
DJI,1990,0.0,0.0,0.0,0.7586206896551724
DMA,1990,0.0,0.0,0.0,3.5079365079342666
DOM,1990,0.0,0.0,0.0,0.0
ECU,1990,0.0,0.0,0.0,1.758620689654931
ETH,1990,0.0,0.0,0.0,0.7586206896551724
GAB,1990,0.0,0.0,0.0,1.5172413793103448
GHA,1990,0.0,0.0,0.0,0.0
GIN,1990,0.0,0.0,0.0,0.0
GMB,1990,0.0,0.0,0.0,0.0
GNB,1990,0.0,0.0,0.0,0.0
GNQ,1990,0.0,0.0,0.0,1.5172413793103448
GRD,1990,0.0,0.0,0.0,3.5079365079342666
GTM,1990,0.0,0.0,0.0,1.7586206896551724
GUY,1990,0.0,0.0,0.0,2.9999999999977587
HND,1990,0.0,0.0,0.0,1.7586206896551724
HTI,1990,0.0,0.0,0.0,0.0
IDN,1990,0.0,0.0,0.0,0.5079365079365079
IRN,1990,0.0,0.0,0.0,0.0
IRQ,1990,0.0,0.0,0.0,0.0
JAM,1990,0.0,0.0,0.0,2.9999999999977587
KNA,1990,0.0,0.0,0.0,3.5079365079342666
KWT,1990,0.0,0.0,0.0,0.0
LAO,1990,0.0,0.0,0.0,1.999999999998
LBR,1990,0.0,0.0,0.0,0.0
